proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
P0C7T5|ensembl_protein_id=ENSP00000415822|entry=ATX1L_HUMAN|source=pfam27|protein_name=Ataxin-1-like,FLPS,455,459,5,mRNA,domain_adjacent,disorder_rich_spacer_region,P0C7T5|ensembl_protein_id=ENSP00000415822|entry=ATX1L_HUMAN|source=pfam27|protein_name=Ataxin-1-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0C7T5|ensembl_protein_id=ENSP00000415822|entry=ATX1L_HUMAN|source=pfam27|protein_name=Ataxin-1-like,FLPS,579,604,26,mRNA,domain_edge,disorder_rich_spacer_region,P0C7T5|ensembl_protein_id=ENSP00000415822|entry=ATX1L_HUMAN|source=pfam27|protein_name=Ataxin-1-like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96BT7|ensembl_protein_id=ENSP00000415885|entry=ALKB8_HUMAN|source=pfam27|protein_name=tRNA,FLPS,10,26,17,tRNA,domain_adjacent,basic_enriched_region,Q96BT7|ensembl_protein_id=ENSP00000415885|entry=ALKB8_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5QPL9|ensembl_protein_id=ENSP00000415973|entry=Q5QPL9_HUMAN|source=pfam27|protein_name=RALY,FLPS,115,148,34,mRNA,domain_adjacent,arginine_rich_rna_contact_region,Q5QPL9|ensembl_protein_id=ENSP00000415973|entry=Q5QPL9_HUMAN|source=pfam27|protein_name=RALY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5QPL9|ensembl_protein_id=ENSP00000415973|entry=Q5QPL9_HUMAN|source=pfam27|protein_name=RALY,FLPS,209,235,27,mRNA,distal_terminal,disorder_rich_spacer_region,Q5QPL9|ensembl_protein_id=ENSP00000415973|entry=Q5QPL9_HUMAN|source=pfam27|protein_name=RALY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q587J7|ensembl_protein_id=ENSP00000416248|entry=TDR12_HUMAN|source=pfam27|protein_name=Putative,FLPS,63,74,12,ncRNA,domain_intrinsic,hydrophobic_region,Q587J7|ensembl_protein_id=ENSP00000416248|entry=TDR12_HUMAN|source=pfam27|protein_name=Putative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q587J7|ensembl_protein_id=ENSP00000416248|entry=TDR12_HUMAN|source=pfam27|protein_name=Putative,FLPS,554,581,28,ncRNA,domain_intrinsic,aromatic_sticker_region,Q587J7|ensembl_protein_id=ENSP00000416248|entry=TDR12_HUMAN|source=pfam27|protein_name=Putative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,48,76,29,mRNA,distal_terminal,cation_pi_rich_neighborhood,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,89,124,36,mRNA,distal_terminal,aromatic_sticker_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,197,225,29,mRNA,distal_terminal,disorder_rich_spacer_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,236,241,6,mRNA,distal_terminal,disorder_rich_spacer_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,263,286,24,mRNA,distal_terminal,aromatic_sticker_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,563,572,10,mRNA,domain_adjacent,disorder_rich_spacer_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,FLPS,626,653,28,mRNA,domain_intrinsic,aromatic_sticker_region,P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,6,13,8,mRNA,domain_adjacent,unmapped_physicochemical_properties,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,16,26,11,mRNA,domain_adjacent,disorder_rich_spacer_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,40,54,15,mRNA,domain_adjacent,gs_rich_neutral_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,126,136,11,mRNA,interdomain_linker,disorder_rich_spacer_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,214,239,26,mRNA,domain_edge,aromatic_sticker_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,305,334,30,mRNA,distal_terminal,aromatic_sticker_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,349,363,15,mRNA,distal_terminal,mixed_charge_polyampholyte,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,396,416,21,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,421,446,26,mRNA,distal_terminal,acidic_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,FLPS,457,481,25,mRNA,distal_terminal,acidic_region,Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,3,120,118,snRNA,distal_terminal,sr_rs_repeat_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,110,147,38,snRNA,distal_terminal,disorder_rich_spacer_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,155,197,43,snRNA,distal_terminal,disorder_rich_spacer_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,201,238,38,snRNA,distal_terminal,acidic_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,248,252,5,snRNA,distal_terminal,disorder_rich_spacer_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,260,281,22,snRNA,distal_terminal,basic_enriched_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,293,300,8,snRNA,distal_terminal,acidic_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,803,814,12,snRNA,distal_terminal,acidic_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,FLPS,915,938,24,snRNA,distal_terminal,acidic_region,A0A0C4DG89|ensembl_protein_id=ENSP00000416534|entry=A0A0C4DG89_HUMAN|source=pfam27;pfam38|protein_name=Probable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,17,63,47,mRNA,unclassified_no_pfam,acidic_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,108,146,39,mRNA,unclassified_no_pfam,aromatic_sticker_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,150,169,20,mRNA,unclassified_no_pfam,aromatic_sticker_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,171,185,15,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,216,222,7,mRNA,unclassified_no_pfam,hydrophobic_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,325,329,5,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,334,351,18,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,FLPS,424,439,16,mRNA,unclassified_no_pfam,unmapped_physicochemical_properties,C9JE40|ensembl_protein_id=ENSP00000416673|entry=PATL2_HUMAN|source=pfam27|protein_name=Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,FLPS,7,46,40,unknown,domain_edge,aromatic_sticker_region,Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,FLPS,66,75,10,unknown,domain_edge,aromatic_sticker_region,Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,FLPS,82,98,17,unknown,interdomain_linker,acidic_region,Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,FLPS,157,199,43,unknown,domain_edge,basic_enriched_region,Q5JW28|ensembl_protein_id=ENSP00000416779|entry=Q5JW28_HUMAN|source=pfam38|protein_name=Staufen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,3,28,26,mRNA,distal_terminal,gs_rich_neutral_region,B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,46,66,21,mRNA,distal_terminal,acidic_region,B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,200,212,13,mRNA,domain_edge,aromatic_sticker_region,B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,FLPS,495,499,5,mRNA,domain_intrinsic,disorder_rich_spacer_region,B0QY89|ensembl_protein_id=ENSP00000416892|entry=B0QY89_HUMAN|source=pfam27|protein_name=Eukaryotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,FLPS,10,51,42,mRNA,distal_terminal,cation_pi_rich_neighborhood,Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,FLPS,448,453,6,mRNA,interdomain_linker,arginine_rich_rna_contact_region,Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,FLPS,770,775,6,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7C4E7|ensembl_protein_id=ENSP00000417127|entry=H7C4E7_HUMAN|source=pfam27|protein_name=Cold,FLPS,24,33,10,mRNA,domain_adjacent,disorder_rich_spacer_region,H7C4E7|ensembl_protein_id=ENSP00000417127|entry=H7C4E7_HUMAN|source=pfam27|protein_name=Cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,55,96,42,unknown,distal_terminal,aromatic_sticker_region,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,152,166,15,unknown,domain_adjacent,arginine_rich_rna_contact_region,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,201,211,11,unknown,interdomain_linker,acidic_region,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,237,241,5,unknown,interdomain_linker,glutamine_rich_region,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,325,372,48,unknown,interdomain_linker,disorder_rich_spacer_region,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,FLPS,544,548,5,unknown,domain_adjacent,unmapped_physicochemical_properties,Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8WAS2|ensembl_protein_id=ENSP00000417340|entry=F8WAS2_HUMAN|source=pfam38|protein_name=Inter-alpha-trypsin,FLPS,10,22,13,unknown,unclassified_no_pfam,hydrophobic_region,F8WAS2|ensembl_protein_id=ENSP00000417340|entry=F8WAS2_HUMAN|source=pfam38|protein_name=Inter-alpha-trypsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,60,66,7,mRNA,domain_intrinsic,disorder_rich_spacer_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,96,135,40,mRNA,domain_adjacent,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,141,167,27,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,234,264,31,mRNA,distal_terminal,aromatic_sticker_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,358,380,23,mRNA,distal_terminal,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,453,508,56,mRNA,distal_terminal,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,535,540,6,mRNA,distal_terminal,disorder_rich_spacer_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,564,808,245,mRNA,distal_terminal,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,814,852,39,mRNA,distal_terminal,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,853,885,33,mRNA,distal_terminal,sr_rs_repeat_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,908,981,74,mRNA,distal_terminal,gs_rich_neutral_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,FLPS,1007,1035,29,mRNA,distal_terminal,disorder_rich_spacer_region,Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
