uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q6P6C2|ensembl_protein_id=ENSP00000382091|entry=ALKB5_HUMAN|source=pfam27|protein_name=RNA,mRNA,,4,81,,3+,FLPS
Q6P9B9|ensembl_protein_id=ENSP00000327889|entry=INT5_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,11,157,,3+,FLPS
Q6PF06|ensembl_protein_id=ENSP00000366982|entry=TM10B_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,29,,1,FLPS
Q6PI26|ensembl_protein_id=ENSP00000417452|entry=SHQ1_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,3,105,,3+,FLPS
Q6PIY7|ensembl_protein_id=ENSP00000397563|entry=GLD2_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,1,32,,1,FLPS
Q6PJT7|ensembl_protein_id=ENSP00000251038|entry=ZC3HE_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,6,183,,3+,FLPS
Q6PKG0|ensembl_protein_id=ENSP00000336721|entry=LARP1_HUMAN|source=pfam27|protein_name=La-related,mRNA,,16,361,,3+,FLPS
Q6R2W3|ensembl_protein_id=ENSP00000395259|entry=SCND3_HUMAN|source=pfam38|protein_name=SCAN,unknown,,5,139,,3+,FLPS
Q6UX04|ensembl_protein_id=ENSP00000370460|entry=CWC27_HUMAN|source=pfam27|protein_name=Spliceosome-associated,mRNA,,8,107,,3+,FLPS
Q6XE24|ensembl_protein_id=ENSP00000273139|entry=RBMS3_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,6,118,,3+,FLPS
Q6ZMS7|ensembl_protein_id=ENSP00000410890|entry=ZN783_HUMAN|source=pfam38|protein_name=Zinc,unknown,,3,121,,3+,FLPS
Q6ZN04|ensembl_protein_id=ENSP00000329918|entry=MEX3B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,11,200,,3+,FLPS
Q6ZN17|ensembl_protein_id=ENSP00000344401|entry=LN28B_HUMAN|source=pfam27|protein_name=Protein,mRNA,,4,80,,3+,FLPS
Q6ZN19|ensembl_protein_id=ENSP00000374185|entry=ZN841_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,16,,2,FLPS
Q6ZNH5|ensembl_protein_id=ENSP00000311183|entry=ZN497_HUMAN|source=pfam38|protein_name=Zinc,unknown,,3,51,,3+,FLPS
Q6ZP01|ensembl_protein_id=ENSP00000321179|entry=RBM44_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,3,69,,3+,FLPS
Q6ZRS2|ensembl_protein_id=ENSP00000262518|entry=SRCAP_HUMAN|source=pfam38|protein_name=Chromatin,unknown,,44,1706,,3+,FLPS
Q6ZRY4|ensembl_protein_id=ENSP00000300069|entry=RBPS2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,2,38,,2,FLPS
Q71RC2|ensembl_protein_id=ENSP00000293618|entry=LARP4_HUMAN|source=pfam27|protein_name=La-related,mRNA,,5,110,,3+,FLPS
Q75QN2|ensembl_protein_id=ENSP00000430338|entry=INT8_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,3,72,,3+,FLPS
Q76FK4|ensembl_protein_id=ENSP00000401177|entry=NOL8_HUMAN|source=pfam27;pfam38|protein_name=Nucleolar,pre-rRNA,,14,263,,3+,FLPS
Q76MJ5|ensembl_protein_id=ENSP00000256797|entry=ERN2_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,mRNA,,5,95,,3+,FLPS
Q7KZ85|ensembl_protein_id=ENSP00000319104|entry=SPT6H_HUMAN|source=pfam27|protein_name=Transcription,mRNA,,13,379,,3+,FLPS
Q7KZF4|ensembl_protein_id=ENSP00000346762|entry=SND1_HUMAN|source=pfam27|protein_name=Staphylococcal,mRNA,,5,106,,3+,FLPS
Q7L0Y3|ensembl_protein_id=ENSP00000312356|entry=TM10C_HUMAN|source=pfam27|protein_name=tRNA,ncRNA,,2,37,,2,FLPS
Q7L2E3|ensembl_protein_id=ENSP00000394682|entry=DHX30_HUMAN|source=pfam38|protein_name=ATP-dependent,mRNA,,11,183,,3+,FLPS
Q7L2H7|ensembl_protein_id=ENSP00000436049|entry=EIF3M_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,2,17,,2,FLPS
Q7L2J0|ensembl_protein_id=ENSP00000308546|entry=MEPCE_HUMAN|source=pfam27|protein_name=7SK,ncRNA,,11,222,,3+,FLPS
Q7L3T8|ensembl_protein_id=ENSP00000360327|entry=SYPM_HUMAN|source=pfam27|protein_name=Probable,tRNA,,2,22,,2,FLPS
Q7L775|ensembl_protein_id=ENSP00000406027|entry=EPMIP_HUMAN|source=pfam38|protein_name=EPM2A-interacting,unknown,,2,19,,2,FLPS
Q7L8L6|ensembl_protein_id=ENSP00000369618|entry=FAKD5_HUMAN|source=pfam27|protein_name=Non-canonical,mRNA,,1,29,,1,FLPS
Q7RTV0|ensembl_protein_id=ENSP00000216252|entry=PHF5A_HUMAN|source=pfam27|protein_name=PHD,mRNA,,1,75,,1,FLPS
Q7Z2E3|ensembl_protein_id=ENSP00000311547|entry=APTX_HUMAN|source=rbpdb|protein_name=Aprataxin,diverse,,2,17,,2,FLPS
Q7Z2T5|ensembl_protein_id=ENSP00000356476|entry=TRM1L_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,5,97,,3+,FLPS
Q7Z2W4|ensembl_protein_id=ENSP00000242351|entry=ZCCHV_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,7,160,,3+,FLPS
Q7Z2W9|ensembl_protein_id=ENSP00000389400|entry=RM21_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,71,,2,FLPS
Q7Z2Z2|ensembl_protein_id=ENSP00000352418|entry=EFL1_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,4,104,,3+,FLPS
Q7Z333|ensembl_protein_id=ENSP00000224140|entry=SETX_HUMAN|source=pfam27|protein_name=Helicase,mRNA,,15,346,,3+,FLPS
Q7Z3E1|ensembl_protein_id=ENSP00000295924|entry=PARPT_HUMAN|source=rbpdb|protein_name=Protein,unknown,,3,30,,3+,FLPS
Q7Z3Z4|ensembl_protein_id=ENSP00000299001|entry=PIWL4_HUMAN|source=pfam27|protein_name=Piwi-like,ncRNA,,3,52,,3+,FLPS
Q7Z417|ensembl_protein_id=ENSP00000225388|entry=NUFP2_HUMAN|source=pfam27|protein_name=FMR1-interacting,mRNA,,4,159,,3+,FLPS
Q7Z478|ensembl_protein_id=ENSP00000251636|entry=DHX29_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,9,172,,3+,FLPS
Q7Z4G4|ensembl_protein_id=ENSP00000333934|entry=TRM11_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,26,,1,FLPS
Q7Z570|ensembl_protein_id=ENSP00000303252|entry=Z804A_HUMAN|source=pfam38|protein_name=Zinc,unknown,,7,173,,3+,FLPS
Q7Z5Q1|ensembl_protein_id=ENSP00000443985|entry=CPEB2_HUMAN|source=pfam38|protein_name=Cytoplasmic,mRNA,,4,125,,3+,FLPS
Q7Z5W3|ensembl_protein_id=ENSP00000335201|entry=BN3D2_HUMAN|source=pfam27|protein_name=RNA,ncRNA,,2,59,,2,FLPS
Q7Z6E9|ensembl_protein_id=ENSP00000317872|entry=RBBP6_HUMAN|source=pfam27|protein_name=E3,mRNA,,23,734,,3+,FLPS
Q7Z6J9|ensembl_protein_id=ENSP00000327487|entry=SEN54_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,4,86,,3+,FLPS
Q7Z6M4|ensembl_protein_id=ENSP00000375840|entry=MTEF4_HUMAN|source=pfam27|protein_name=Transcription,pre-rRNA,,1,71,,1,FLPS
Q7Z6V5|ensembl_protein_id=ENSP00000237283|entry=ADAT2_HUMAN|source=pfam27|protein_name=tRNA-specific,tRNA,,1,22,,1,FLPS
Q7Z739|ensembl_protein_id=ENSP00000473496|entry=YTHD3_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,9,222,,3+,FLPS
Q7Z7A3|ensembl_protein_id=ENSP00000390011|entry=CTU1_HUMAN|source=pfam27|protein_name=Cytoplasmic,tRNA,,6,159,,3+,FLPS
Q7Z7F7|ensembl_protein_id=ENSP00000337342|entry=RM55_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,59,,2,FLPS
Q7Z7H8|ensembl_protein_id=ENSP00000324100|entry=RM10_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,33,,2,FLPS
Q7Z7L1|ensembl_protein_id=ENSP00000312402|entry=SLN11_HUMAN|source=pfam38|protein_name=Schlafen,tRNA,,2,65,,2,FLPS
Q86SE5|ensembl_protein_id=ENSP00000430128|entry=RALYL_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,4,145,,3+,FLPS
Q86SE8|ensembl_protein_id=ENSP00000289820|entry=NPM2_HUMAN|source=pfam27|protein_name=Nucleoplasmin-2,pre-rRNA,,3,77,,3+,FLPS
Q86SG3|ensembl_protein_id=ENSP00000389300|entry=DAZ4_HUMAN|source=rbpdb|protein_name=Deleted,mRNA,,6,112,,3+,FLPS
Q86TB9|ensembl_protein_id=ENSP00000300146|entry=PATL1_HUMAN|source=pfam27|protein_name=Protein,mRNA,,6,250,,3+,FLPS
Q86TG7|ensembl_protein_id=ENSP00000417587|entry=PEG10_HUMAN|source=pfam27|protein_name=Retrotransposon-derived,unknown,,9,172,,3+,FLPS
Q86TM3|ensembl_protein_id=ENSP00000368667|entry=DDX53_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,2,41,,2,FLPS
Q86TS9|ensembl_protein_id=ENSP00000347277|entry=RM52_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,17,,1,FLPS
Q86U06|ensembl_protein_id=ENSP00000339220|entry=RBM23_HUMAN|source=pfam27|protein_name=Probable,mRNA,,2,106,,2,FLPS
Q86U38|ensembl_protein_id=ENSP00000267425|entry=NOP9_HUMAN|source=pfam27;pfam38|protein_name=Nucleolar,pre-rRNA,,6,146,,3+,FLPS
Q86U42|ensembl_protein_id=ENSP00000216727|entry=PABP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,4,213,,3+,FLPS
Q86U44|ensembl_protein_id=ENSP00000298717|entry=MTA70_HUMAN|source=pfam27|protein_name=N(6)-adenosine-methyltransferase,mRNA,,3,59,,3+,FLPS
Q86U90|ensembl_protein_id=ENSP00000362135|entry=YRDC_HUMAN|source=pfam27|protein_name=Threonylcarbamoyl-AMP,tRNA,,2,60,,2,FLPS
Q86UA1|ensembl_protein_id=ENSP00000348010|entry=PRP39_HUMAN|source=pfam27|protein_name=Pre-mRNA-processing,snRNA,,5,87,,3+,FLPS
Q86US8|ensembl_protein_id=ENSP00000263073|entry=EST1A_HUMAN|source=pfam27|protein_name=Telomerase-binding,mRNA,,10,244,,3+,FLPS
Q86VM9|ensembl_protein_id=ENSP00000301011|entry=ZCH18_HUMAN|source=rbpdb|protein_name=Zinc,mRNA,,13,670,,3+,FLPS
Q86W42|ensembl_protein_id=ENSP00000326531|entry=THOC6_HUMAN|source=pfam27|protein_name=THO,mRNA,,1,8,,1,FLPS
Q86W50|ensembl_protein_id=ENSP00000263092|entry=MET16_HUMAN|source=modomics|protein_name=RNA,snRNA,,3,49,,3+,FLPS
Q86WX3|ensembl_protein_id=ENSP00000333948|entry=AROS_HUMAN|source=pfam27|protein_name=Active,unknown,,2,45,,2,FLPS
Q86XI8|ensembl_protein_id=ENSP00000480314|entry=ZSWM9_HUMAN|source=pfam38|protein_name=Uncharacterized,unknown,,7,194,,3+,FLPS
Q86XN8|ensembl_protein_id=ENSP00000384398|entry=MEX3D_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,8,383,,3+,FLPS
Q86XP3|ensembl_protein_id=ENSP00000352308|entry=DDX42_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,10,233,,3+,FLPS
Q86XU0|ensembl_protein_id=ENSP00000334394|entry=ZN677_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,24,,2,FLPS
Q86XZ4|ensembl_protein_id=ENSP00000326841|entry=SPAS2_HUMAN|source=pfam27|protein_name=Spermatogenesis-associated,mRNA,,5,100,,3+,FLPS
Q86Y13|ensembl_protein_id=ENSP00000355028|entry=DZIP3_HUMAN|source=pfam27|protein_name=E3,mRNA,,9,156,,3+,FLPS
Q86Y79|ensembl_protein_id=ENSP00000439469|entry=PTH_HUMAN|source=pfam27|protein_name=Peptidyl-tRNA,tRNA,,1,6,,1,FLPS
Q86YF9|ensembl_protein_id=ENSP00000257312|entry=DZIP1_HUMAN|source=pfam27|protein_name=Cilium,mRNA,,8,169,,3+,FLPS
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,unknown,,16,312,,3+,FLPS
Q8IU60|ensembl_protein_id=ENSP00000425770|entry=DCP2_HUMAN|source=pfam27|protein_name=m7GpppN-mRNA,mRNA,,1,13,,1,FLPS
Q8IUH3|ensembl_protein_id=ENSP00000286070|entry=RBM45_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,1,19,,1,FLPS
Q8IUX4|ensembl_protein_id=ENSP00000309749|entry=ABC3F_HUMAN|source=pfam27|protein_name=DNA,mRNA,,1,16,,1,FLPS
Q8IV48|ensembl_protein_id=ENSP00000430190|entry=ERI1_HUMAN|source=pfam27|protein_name=3'-5',pre-rRNA,,3,44,,3+,FLPS
Q8IWR0|ensembl_protein_id=ENSP00000347999|entry=Z3H7A_HUMAN|source=pfam27|protein_name=Zinc,unknown,,3,107,,3+,FLPS
Q8IWX8|ensembl_protein_id=ENSP00000439856|entry=CHERP_HUMAN|source=pfam27|protein_name=Calcium,mRNA,,10,548,,3+,FLPS
Q8IWZ3|ensembl_protein_id=ENSP00000354085|entry=ANKH1_HUMAN|source=pfam27|protein_name=Ankyrin,unknown,,19,556,,3+,FLPS
Q8IWZ8|ensembl_protein_id=ENSP00000247001|entry=SUGP1_HUMAN|source=pfam27|protein_name=SURP,mRNA,,8,189,,3+,FLPS
Q8IX01|ensembl_protein_id=ENSP00000332373|entry=SUGP2_HUMAN|source=rbpdb|protein_name=SURP,mRNA,,7,187,,3+,FLPS
Q8IX12|ensembl_protein_id=ENSP00000265872|entry=CCAR1_HUMAN|source=rbpdb|protein_name=Cell,mRNA,,8,447,,3+,FLPS
Q8IX18|ensembl_protein_id=ENSP00000251241|entry=DHX40_HUMAN|source=pfam38|protein_name=Probable,mRNA,,3,46,,3+,FLPS
Q8IXM3|ensembl_protein_id=ENSP00000360498|entry=RM41_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,41,,1,FLPS
Q8IXM6|ensembl_protein_id=ENSP00000259953|entry=NRM_HUMAN|source=modomics|protein_name=Nurim,unknown,,2,50,,2,FLPS
Q8IXT5|ensembl_protein_id=ENSP00000382239|entry=RB12B_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,9,464,,3+,FLPS
Q8IXZ2|ensembl_protein_id=ENSP00000262577|entry=ZC3H3_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,12,308,,3+,FLPS
Q8IY21|ensembl_protein_id=ENSP00000377344|entry=DDX60_HUMAN|source=pfam27;pfam38|protein_name=Probable,ncRNA,,6,138,,3+,FLPS
Q8IY31|ensembl_protein_id=ENSP00000350570|entry=IFT20_HUMAN|source=pfam38|protein_name=Intraflagellar,unknown,,1,6,,1,FLPS
Q8IY37|ensembl_protein_id=ENSP00000311135|entry=DHX37_HUMAN|source=pfam27|protein_name=Probable,snoRNA,,8,203,,3+,FLPS
Q8IY81|ensembl_protein_id=ENSP00000396673|entry=SPB1_HUMAN|source=pfam27|protein_name=pre-rRNA,pre-rRNA,,11,154,,3+,FLPS
Q8IYB3|ensembl_protein_id=ENSP00000326261|entry=SRRM1_HUMAN|source=rbpdb|protein_name=Serine/arginine,mRNA,,15,743,,3+,FLPS
Q8IYB8|ensembl_protein_id=ENSP00000352678|entry=SUV3_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,2,27,,2,FLPS
Q8IYL2|ensembl_protein_id=ENSP00000374387|entry=TRM44_HUMAN|source=pfam27|protein_name=Probable,tRNA,,4,92,,3+,FLPS
Q8IYT2|ensembl_protein_id=ENSP00000411148|entry=CMTR2_HUMAN|source=pfam27|protein_name=Cap-specific,mRNA,,2,44,,2,FLPS
Q8IYX4|ensembl_protein_id=ENSP00000445366|entry=DND1_HUMAN|source=pfam27|protein_name=Dead,mRNA,,2,43,,2,FLPS
Q8IYY4|ensembl_protein_id=ENSP00000332148|entry=DZI1L_HUMAN|source=pfam27|protein_name=Cilium,mRNA,,6,256,,3+,FLPS
Q8IZ69|ensembl_protein_id=ENSP00000252136|entry=TRM2A_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,3,54,,3+,FLPS
Q8IZ73|ensembl_protein_id=ENSP00000453036|entry=RUSD2_HUMAN|source=pfam27|protein_name=Pseudouridylate,tRNA,,5,86,,3+,FLPS
Q8IZD0|ensembl_protein_id=ENSP00000329144|entry=SAM14_HUMAN|source=rbpdb|protein_name=Sterile,unknown,,7,188,,3+,FLPS
Q8IZD4|ensembl_protein_id=ENSP00000280665|entry=DCP1B_HUMAN|source=pfam27|protein_name=mRNA-decapping,mRNA,,4,107,,3+,FLPS
Q8IZH2|ensembl_protein_id=ENSP00000418404|entry=XRN1_HUMAN|source=pfam27|protein_name=5'-3',diverse,,10,199,,3+,FLPS
Q8IZP6|ensembl_protein_id=ENSP00000267291|entry=R113B_HUMAN|source=pfam27;pfam38|protein_name=RING,snRNA,,1,69,,1,FLPS
Q8N0Z8|ensembl_protein_id=ENSP00000368318|entry=PUSL1_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,2,37,,2,FLPS
Q8N163|ensembl_protein_id=ENSP00000373930|entry=CCAR2_HUMAN|source=pfam27|protein_name=Cell,mRNA,,5,152,,3+,FLPS
Q8N1G1|ensembl_protein_id=ENSP00000170168|entry=REXO1_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,15,328,,3+,FLPS
Q8N1G2|ensembl_protein_id=ENSP00000362550|entry=CMTR1_HUMAN|source=modomics|protein_name=Cap-specific,mRNA,,4,68,,3+,FLPS
Q8N1G4|ensembl_protein_id=ENSP00000367498|entry=LRC47_HUMAN|source=pfam27|protein_name=Leucine-rich,unknown,,6,130,,3+,FLPS
Q8N1W1|ensembl_protein_id=ENSP00000441913|entry=ARG28_HUMAN|source=pfam27|protein_name=Rho,mRNA,,12,351,,3+,FLPS
Q8N201|ensembl_protein_id=ENSP00000385722|entry=INT1_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,13,189,,3+,FLPS
Q8N2A8|ensembl_protein_id=ENSP00000317177|entry=PLD6_HUMAN|source=pfam27|protein_name=Mitochondrial,ncRNA,,2,17,,2,FLPS
Q8N2G6|ensembl_protein_id=ENSP00000361411|entry=ZCH24_HUMAN|source=pfam27|protein_name=Zinc,unknown,,1,33,,1,FLPS
Q8N2M8|ensembl_protein_id=ENSP00000221455|entry=CLASR_HUMAN|source=rbpdb|protein_name=CLK4-associating,mRNA,,10,408,,3+,FLPS
Q8N3J2|ensembl_protein_id=ENSP00000458290|entry=METL4_HUMAN|source=modomics|protein_name=N(6)-adenine-specific,snRNA,,3,38,,3+,FLPS
Q8N3Z6|ensembl_protein_id=ENSP00000337839|entry=ZCHC7_HUMAN|source=pfam27|protein_name=Zinc,diverse,,9,217,,3+,FLPS
Q8N442|ensembl_protein_id=ENSP00000281543|entry=GUF1_HUMAN|source=pfam27|protein_name=Translation,mRNA,,2,61,,2,FLPS
Q8N567|ensembl_protein_id=ENSP00000369546|entry=ZCHC9_HUMAN|source=pfam27|protein_name=Zinc,unknown,,2,18,,2,FLPS
Q8N5A5|ensembl_protein_id=ENSP00000332013|entry=ZGPAT_HUMAN|source=pfam27|protein_name=Zinc,unknown,,5,154,,3+,FLPS
Q8N5C6|ensembl_protein_id=ENSP00000263736|entry=SRBD1_HUMAN|source=pfam27|protein_name=S1,unknown,,6,88,,3+,FLPS
Q8N5C7|ensembl_protein_id=ENSP00000251250|entry=DTWD1_HUMAN|source=modomics|protein_name=tRNA-uridine,tRNA,,1,15,,1,FLPS
Q8N5L8|ensembl_protein_id=ENSP00000297613|entry=RP25L_HUMAN|source=pfam27|protein_name=Ribonuclease,ncRNA,,3,49,,3+,FLPS
Q8N5P1|ensembl_protein_id=ENSP00000386488|entry=ZC3H8_HUMAN|source=pfam27|protein_name=Zinc,unknown,,2,61,,2,FLPS
Q8N5X7|ensembl_protein_id=ENSP00000374476|entry=IF4E3_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,3,82,,3+,FLPS
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,ncRNA,,6,180,,3+,FLPS
Q8N684|ensembl_protein_id=ENSP00000345412|entry=CPSF7_HUMAN|source=rbpdb|protein_name=Cleavage,mRNA,,4,237,,3+,FLPS
Q8N6W0|ensembl_protein_id=ENSP00000292672|entry=CELF5_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,4,35,,3+,FLPS
Q8N7X1|ensembl_protein_id=ENSP00000417451|entry=RMXL3_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,mRNA,,13,635,,3+,FLPS
Q8N8A6|ensembl_protein_id=ENSP00000380495|entry=DDX51_HUMAN|source=pfam27|protein_name=ATP-dependent,pre-rRNA,,4,111,,3+,FLPS
Q8N8D1|ensembl_protein_id=ENSP00000204549|entry=PDCD7_HUMAN|source=pfam27|protein_name=Programmed,snRNA,,4,262,,3+,FLPS
Q8N8L2|ensembl_protein_id=ENSP00000313443|entry=ZN491_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,121,,2,FLPS
Q8N8Q3|ensembl_protein_id=ENSP00000429190|entry=ENDOV_HUMAN|source=pfam27|protein_name=Endonuclease,tRNA,,2,23,,2,FLPS
Q8N8U3|ensembl_protein_id=ENSP00000316794|entry=RTL3_HUMAN|source=pfam27|protein_name=Retrotransposon,unknown,,3,136,,3+,FLPS
Q8N983|ensembl_protein_id=ENSP00000359256|entry=RM43_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,30,,1,FLPS
Q8N9N2|ensembl_protein_id=ENSP00000378373|entry=ASCC1_HUMAN|source=pfam27|protein_name=Activating,unknown,,3,49,,3+,FLPS
Q8N9N8|ensembl_protein_id=ENSP00000436644|entry=EIF1A_HUMAN|source=pfam27|protein_name=Probable,mRNA,,1,10,,1,FLPS
Q8N9W6|ensembl_protein_id=ENSP00000314792|entry=BOLL_HUMAN|source=rbpdb|protein_name=Protein,mRNA,,4,78,,3+,FLPS
Q8NAF0|ensembl_protein_id=ENSP00000320188|entry=ZN579_HUMAN|source=pfam27|protein_name=Zinc,unknown,,10,237,,3+,FLPS
Q8NAT2|ensembl_protein_id=ENSP00000406052|entry=TDRD5_HUMAN|source=pfam27|protein_name=Tudor,ncRNA,,5,65,,3+,FLPS
Q8NAV1|ensembl_protein_id=ENSP00000257181|entry=PR38A_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,snRNA,,2,132,,2,FLPS
Q8NB42|ensembl_protein_id=ENSP00000390179|entry=ZN527_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,5,,1,FLPS
Q8NBJ9|ensembl_protein_id=ENSP00000314023|entry=SIDT2_HUMAN|source=pfam27|protein_name=SID1,ncRNA,,6,80,,3+,FLPS
Q8NC26|ensembl_protein_id=ENSP00000318898|entry=ZN114_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,29,,1,FLPS
Q8NC51|ensembl_protein_id=ENSP00000360029|entry=SERB1_HUMAN|source=pfam27|protein_name=SERPINE1,mRNA,,7,190,,3+,FLPS
Q8NC60|ensembl_protein_id=ENSP00000264230|entry=NOA1_HUMAN|source=pfam27|protein_name=Nitric,pre-rRNA,,7,158,,3+,FLPS
Q8NCE0|ensembl_protein_id=ENSP00000284995|entry=SEN2_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,4,84,,3+,FLPS
Q8NCV1|ensembl_protein_id=ENSP00000268624|entry=ADAD2_HUMAN|source=pfam27|protein_name=Adenosine,mRNA,,5,147,,3+,FLPS
Q8ND04|ensembl_protein_id=ENSP00000438748|entry=SMG8_HUMAN|source=pfam27|protein_name=Nonsense-mediated,mRNA,,7,199,,3+,FLPS
Q8NDF8|ensembl_protein_id=ENSP00000396995|entry=PAPD5_HUMAN|source=pfam27|protein_name=Terminal,diverse,,5,88,,3+,FLPS
Q8NDG6|ensembl_protein_id=ENSP00000387303|entry=TDRD9_HUMAN|source=pfam38|protein_name=ATP-dependent,ncRNA,,3,67,,3+,FLPS
Q8NDV7|ensembl_protein_id=ENSP00000326900|entry=TNR6A_HUMAN|source=pfam27|protein_name=Trinucleotide,mRNA,,31,890,,3+,FLPS
Q8NE18|ensembl_protein_id=ENSP00000371201|entry=NSUN7_HUMAN|source=pfam27|protein_name=Protein,pre-rRNA,,3,87,,3+,FLPS
Q8NE35|ensembl_protein_id=ENSP00000398310|entry=CPEB3_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,7,278,,3+,FLPS
Q8NE71|ensembl_protein_id=ENSP00000412553|entry=ABCF1_HUMAN|source=pfam27|protein_name=ATP-binding,mRNA,,14,236,,3+,FLPS
Q8NEF9|ensembl_protein_id=ENSP00000341324|entry=SRFB1_HUMAN|source=pfam27|protein_name=Serum,pre-rRNA,,5,90,,3+,FLPS
Q8NEJ9|ensembl_protein_id=ENSP00000380340|entry=NGDN_HUMAN|source=pfam27|protein_name=Neuroguidin,mRNA,,4,42,,3+,FLPS
Q8NHQ9|ensembl_protein_id=ENSP00000238146|entry=DDX55_HUMAN|source=pfam27;pfam38|protein_name=ATP-dependent,pre-rRNA,,5,79,,3+,FLPS
Q8NHU6|ensembl_protein_id=ENSP00000347444|entry=TDRD7_HUMAN|source=pfam27|protein_name=Tudor,mRNA,,2,41,,2,FLPS
Q8NI27|ensembl_protein_id=ENSP00000347959|entry=THOC2_HUMAN|source=pfam27|protein_name=THO,mRNA,,11,321,,3+,FLPS
Q8NI36|ensembl_protein_id=ENSP00000424628|entry=WDR36_HUMAN|source=pfam27|protein_name=WD,pre-rRNA,,5,115,,3+,FLPS
Q8TA86|ensembl_protein_id=ENSP00000297157|entry=RP9_HUMAN|source=pfam27|protein_name=Retinitis,snRNA,,4,76,,3+,FLPS
Q8TAA1|ensembl_protein_id=ENSP00000381093|entry=RNS11_HUMAN|source=pfam27|protein_name=Putative,unknown,,1,10,,1,FLPS
Q8TAD8|ensembl_protein_id=ENSP00000296215|entry=SNIP1_HUMAN|source=pfam27|protein_name=Smad,ncRNA,,6,176,,3+,FLPS
Q8TAQ5|ensembl_protein_id=ENSP00000338770|entry=ZN420_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,5,,1,FLPS
Q8TAS1|ensembl_protein_id=ENSP00000420270|entry=UHMK1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,mRNA,,3,37,,3+,FLPS
Q8TB72|ensembl_protein_id=ENSP00000338173|entry=PUM2_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,9,379,,3+,FLPS
Q8TBF4|ensembl_protein_id=ENSP00000266529|entry=ZCRB1_HUMAN|source=pfam27|protein_name=Zinc,snRNA,,2,27,,2,FLPS
Q8TBY0|ensembl_protein_id=ENSP00000281722|entry=RBM46_HUMAN|source=pfam38|protein_name=Probable,mRNA,,5,125,,3+,FLPS
