uniprot_accession	is_rbp	label_source
Q9HCH5	False	
Q9HCI5	False	
Q9HCI7	False	
Q9HCJ0	True	master_direct
Q9HCJ1	False	
Q9HCJ2	False	
Q9HCK0	False	
Q9HCK4	False	
Q9HCK5	True	master_direct
Q9HCK8	True	master_direct
Q9HCL2	False	
Q9HCM1	False	
Q9HCM2	False	
Q9HCM3	False	
Q9HCM4	False	
Q9HCM9	False	
Q9HCN3	False	
Q9HCN4	False	
Q9HCN6	False	
Q9HCP0	False	
Q9HCP6	False	
Q9HCQ5	False	
Q9HCQ7	False	
Q9HCR9	False	
Q9HCS2	False	
Q9HCS4	False	
Q9HCS7	True	master_direct
Q9HCU0	False	
Q9HCU4	False	
Q9HCU5	False	
Q9HCU8	False	
Q9HCU9	False	
Q9HCX3	False	
Q9HCX4	False	
Q9HCY8	False	
Q9HD15	True	gene_patch
Q9HD20	False	
Q9HD23	False	
Q9HD26	False	
Q9HD34	False	
Q9HD36	False	
Q9HD40	True	master_direct
Q9HD42	False	
Q9HD43	False	
Q9HD47	False	
Q9HD67	False	
Q9HD89	False	
Q9HD90	False	
Q9HDB5	False	
Q9HDC5	False	
Q9HDC9	False	
Q9HDD0	False	
Q9N2K0	False	
Q9NNW5	False	
Q9NNW7	False	
Q9NNX1	False	
Q9NNX6	False	
Q9NP08	False	
Q9NP31	False	
Q9NP50	False	
Q9NP55	False	
Q9NP56	False	
Q9NP58	False	
Q9NP59	False	
Q9NP60	False	
Q9NP61	False	
Q9NP62	False	
Q9NP64	True	master_direct
Q9NP66	False	
Q9NP70	False	
Q9NP71	False	
Q9NP72	False	
Q9NP73	False	
Q9NP74	False	
Q9NP77	True	master_direct
Q9NP78	False	
Q9NP79	False	
Q9NP80	False	
Q9NP81	False	
Q9NP84	False	
Q9NP85	False	
Q9NP86	False	
Q9NP87	False	
Q9NP90	False	
Q9NP91	False	
Q9NP94	False	
Q9NP95	False	
Q9NP97	False	
Q9NP98	False	
Q9NP99	False	
Q9NPA0	False	
Q9NPA1	False	
Q9NPA2	False	
Q9NPA8	False	
Q9NPB0	False	
Q9NPB1	False	
Q9NPB3	False	
Q9NPB6	False	
Q9NPB9	False	
Q9NPC1	False	
Q9NPC2	False	
Q9NPC3	False	
Q9NPC4	False	
Q9NPC6	False	
Q9NPC7	False	
Q9NPC8	False	
Q9NPD3	True	master_direct
Q9NPD5	False	
Q9NPD8	False	
Q9NPE2	False	
Q9NPE3	True	gene_patch
Q9NPE6	False	
Q9NPF0	False	
Q9NPF2	False	
Q9NPF4	True	master_direct
Q9NPF5	False	
Q9NPF7	False	
Q9NPF8	False	
Q9NPG1	False	
Q9NPG2	False	
Q9NPG3	False	
Q9NPG4	False	
Q9NPG8	False	
Q9NPH0	False	
Q9NPH2	False	
Q9NPH3	False	
Q9NPH5	False	
Q9NPH9	False	
Q9NPI0	False	
Q9NPI1	False	
Q9NPI5	False	
Q9NPI6	False	
Q9NPI8	False	
Q9NPI9	False	
Q9NPJ1	False	
Q9NPJ3	False	
Q9NPJ4	True	master_direct
Q9NPJ6	False	
Q9NPJ8	True	master_direct
Q9NPL8	False	
Q9NPP4	False	
Q9NPQ8	False	
Q9NPR2	False	
Q9NPR9	False	
Q9NPY3	False	
Q9NPZ5	False	
Q9NQ11	False	
Q9NQ25	False	
Q9NQ29	True	master_direct
Q9NQ30	False	
Q9NQ31	False	
Q9NQ33	False	
Q9NQ34	False	
Q9NQ36	False	
Q9NQ38	False	
Q9NQ40	False	
Q9NQ48	False	
Q9NQ50	True	master_direct
Q9NQ55	False	
Q9NQ66	False	
Q9NQ69	False	
Q9NQ75	False	
Q9NQ76	False	
Q9NQ79	False	
Q9NQ84	False	
Q9NQ86	False	
Q9NQ87	False	
Q9NQ88	False	
Q9NQ89	False	
Q9NQ90	False	
Q9NQ92	False	
Q9NQ94	True	master_direct
Q9NQA5	False	
Q9NQB0	False	
Q9NQC1	False	
Q9NQC3	False	
Q9NQC7	False	
Q9NQC8	False	
Q9NQE9	True	master_direct
Q9NQG1	False	
Q9NQG5	False	
Q9NQG6	False	
Q9NQG7	False	
Q9NQH7	False	
Q9NQI0	True	master_direct
Q9NQL2	False	
Q9NQL9	False	
Q9NQM4	True	master_direct
Q9NQP4	False	
Q9NQQ7	False	
Q9NQR1	False	
Q9NQR4	False	
Q9NQR9	False	
Q9NQS3	False	
Q9NQS5	False	
Q9NQS7	False	
Q9NQT4	True	gene_patch
Q9NQT5	True	master_direct
Q9NQT8	False	
Q9NQU5	False	
Q9NQV5	False	
Q9NQV6	False	
Q9NQV7	False	
Q9NQV8	False	
Q9NQW1	False	
Q9NQW5	False	
Q9NQW6	False	
Q9NQW7	False	
Q9NQW8	False	
Q9NQX0	False	
Q9NQX1	False	
Q9NQX3	False	
Q9NQX4	False	
Q9NQX5	False	
Q9NQX7	False	
Q9NQY0	False	
Q9NQZ2	True	master_direct
Q9NQZ3	True	master_direct
Q9NQZ5	False	
Q9NQZ6	False	
Q9NQZ7	False	
Q9NQZ8	False	
Q9NR00	False	
Q9NR09	False	
Q9NR11	False	
Q9NR12	False	
Q9NR16	False	
Q9NR19	False	
Q9NR20	False	
Q9NR21	False	
Q9NR22	False	
Q9NR23	False	
Q9NR28	False	
Q9NR30	True	master_direct
Q9NR31	False	
Q9NR33	False	
Q9NR34	False	
Q9NR45	False	
Q9NR46	False	
Q9NR48	True	master_direct
Q9NR50	True	master_direct
Q9NR55	False	
Q9NR56	True	master_direct
Q9NR61	False	
Q9NR63	False	
Q9NR71	False	
Q9NR80	False	
Q9NR81	False	
Q9NR82	False	
Q9NR83	False	
Q9NR90	True	master_direct
Q9NR96	False	
Q9NR97	True	master_direct
Q9NR99	False	
Q9NRA0	False	
Q9NRA1	False	
Q9NRA2	False	
Q9NRA8	True	master_direct
Q9NRB3	False	
Q9NRC1	False	
Q9NRC6	False	
Q9NRC8	False	
Q9NRD1	False	
Q9NRD5	False	
Q9NRD8	False	
Q9NRD9	False	
Q9NRE1	False	
Q9NRE2	False	
Q9NRF2	False	
Q9NRF8	False	
Q9NRF9	False	
Q9NRG0	False	
Q9NRG1	False	
Q9NRG4	False	
Q9NRG9	False	
Q9NRH2	False	
Q9NRH3	False	
Q9NRI5	False	
Q9NRJ3	False	
Q9NRJ4	False	
Q9NRJ7	False	
Q9NRK6	False	
Q9NRL2	False	
Q9NRL3	False	
Q9NRM0	False	
Q9NRM1	False	
Q9NRM6	False	
Q9NRM7	False	
Q9NRN7	False	
Q9NRN9	True	master_direct
Q9NRP0	False	
Q9NRP7	False	
Q9NRQ2	False	
Q9NRQ5	False	
Q9NRR2	False	
Q9NRR3	False	
Q9NRR4	False	
Q9NRR5	False	
Q9NRR6	False	
Q9NRR8	False	
Q9NRS4	False	
Q9NRS6	False	
Q9NRW1	False	
Q9NRW3	True	master_direct
Q9NRW4	False	
Q9NRW7	False	
Q9NRX1	True	master_direct
Q9NRX2	True	master_direct
Q9NRX4	False	
Q9NRX5	False	
Q9NRX6	False	
Q9NRY2	False	
Q9NRY4	False	
Q9NRY6	False	
Q9NRY7	False	
Q9NRZ5	False	
Q9NRZ7	False	
Q9NRZ9	True	gene_patch
Q9NS00	False	
Q9NS15	False	
Q9NS18	False	
Q9NS23	False	
Q9NS37	False	
Q9NS39	True	master_direct
Q9NS40	False	
Q9NS56	False	
Q9NS61	False	
Q9NS62	False	
Q9NS64	False	
Q9NS68	False	
Q9NS69	False	
Q9NS71	False	
Q9NS73	False	
Q9NS75	False	
Q9NS82	False	
Q9NS84	False	
Q9NS86	False	
Q9NS87	False	
Q9NS91	False	
Q9NSA0	False	
Q9NSA1	False	
Q9NSA2	False	
Q9NSA3	False	
Q9NSB2	False	
Q9NSB4	False	
Q9NSB8	False	
Q9NSC2	False	
Q9NSC5	False	
Q9NSC7	False	
Q9NSD4	False	
Q9NSD5	False	
Q9NSD9	True	master_direct
Q9NSE2	False	
Q9NSE4	False	
Q9NSG2	False	
Q9NSI5	False	
Q9NSI6	False	
Q9NSI8	False	
Q9NSK0	False	
Q9NSK7	False	
Q9NSN8	False	
Q9NSP4	False	
Q9NST1	False	
Q9NSU2	False	
Q9NSV4	False	
Q9NSY0	False	
Q9NSY1	False	
Q9NT22	False	
Q9NT62	False	
Q9NT68	False	
Q9NT99	False	
Q9NTG1	False	
Q9NTG7	False	
Q9NTI2	False	
Q9NTI5	False	
Q9NTJ3	False	
Q9NTJ4	False	
Q9NTJ5	False	
Q9NTK1	False	
Q9NTK5	False	
Q9NTM9	False	
Q9NTN3	False	
Q9NTN9	False	
Q9NTQ9	False	
Q9NTW7	False	
Q9NTX7	False	
Q9NTX9	False	
Q9NU19	False	
Q9NU22	False	
Q9NU39	False	
Q9NU63	False	
Q9NUA8	False	
Q9NUB1	False	
Q9NUD5	False	
Q9NUD9	False	
Q9NUE0	False	
Q9NUH8	False	
Q9NUI1	False	
Q9NUJ1	False	
Q9NUJ3	False	
Q9NUK0	True	master_direct
Q9NUL3	True	gene_patch
Q9NUL5	False	
Q9NUL7	True	master_direct
Q9NUM3	False	
Q9NUM4	True	master_direct
Q9NUN5	False	
Q9NUN7	False	
Q9NUP7	True	master_direct
Q9NUP9	False	
Q9NUQ2	False	
Q9NUQ3	False	
Q9NUQ7	False	
Q9NUQ9	False	
Q9NUS5	False	
Q9NUT2	False	
Q9NUU6	False	
Q9NUU7	False	
Q9NUV7	False	
Q9NUW8	False	
Q9NUX5	False	
Q9NUY8	False	
Q9NV06	True	gene_patch
Q9NV12	False	
Q9NV23	False	
Q9NV29	False	
Q9NV31	True	master_direct
Q9NV35	False	
Q9NV56	False	
Q9NV58	False	
Q9NV64	False	
Q9NV70	False	
Q9NV79	False	
Q9NV88	True	master_direct
Q9NV92	False	
Q9NV96	False	
Q9NVA1	False	
Q9NVA2	False	
Q9NVC3	False	
Q9NVC6	False	
Q9NVD3	False	
Q9NVD7	False	
Q9NVE5	False	
Q9NVE7	False	
Q9NVF7	False	
Q9NVF9	False	
Q9NVH0	False	
Q9NVH1	False	
Q9NVH2	True	master_direct
Q9NVH6	False	
Q9NVI1	False	
Q9NVI7	False	
Q9NVJ2	False	
Q9NVL1	False	
Q9NVL8	False	
Q9NVM4	False	
Q9NVM9	False	
Q9NVN3	False	
Q9NVN8	True	master_direct
Q9NVP1	True	master_direct
Q9NVP2	False	
Q9NVR2	True	master_direct
Q9NVR5	True	master_direct
Q9NVS9	False	
Q9NVT9	False	
Q9NVU0	False	
Q9NVU7	False	
Q9NVV0	False	
Q9NVV4	False	
Q9NVV5	False	
Q9NVV9	False	
Q9NVW2	False	
Q9NVX0	False	
Q9NVX2	False	
Q9NVX7	False	
Q9NW08	False	
Q9NW13	True	master_direct
Q9NW15	False	
Q9NW38	False	
Q9NW64	True	master_direct
Q9NW75	False	
Q9NW81	False	
Q9NW97	False	
Q9NWB1	True	master_direct
Q9NWB6	False	
Q9NWB7	False	
Q9NWD8	False	
Q9NWD9	False	
Q9NWF4	False	
Q9NWF9	False	
Q9NWH2	False	
Q9NWH7	False	
Q9NWH9	True	master_direct
Q9NWK9	True	master_direct
Q9NWL6	False	
Q9NWM0	False	
Q9NWM8	False	
Q9NWN3	False	
Q9NWQ4	False	
Q9NWQ8	False	
Q9NWQ9	False	
Q9NWR8	False	
Q9NWS0	True	gene_patch
Q9NWS1	False	
Q9NWS6	False	
Q9NWS8	False	
Q9NWS9	False	
Q9NWT1	False	
Q9NWT6	False	
Q9NWT8	False	
Q9NWU1	False	
Q9NWU2	False	
Q9NWU5	True	gene_patch
Q9NWV8	False	
Q9NWW5	False	
Q9NWW6	False	
Q9NWW9	False	
Q9NWX5	False	
Q9NWX6	True	master_direct
Q9NWY4	False	
Q9NWZ3	False	
Q9NWZ5	False	
Q9NWZ8	True	master_direct
Q9NX01	True	master_direct
Q9NX02	False	
Q9NX04	False	
Q9NX07	True	master_direct
Q9NX08	False	
Q9NX09	False	
Q9NX14	False	
Q9NX18	False	
Q9NX24	True	gene_patch
Q9NX40	False	
Q9NX46	False	
Q9NX47	False	
Q9NX52	False	
Q9NX55	False	
Q9NX57	False	
Q9NX58	False	
Q9NX61	False	
Q9NX62	False	
Q9NX63	False	
Q9NX65	False	
Q9NX70	False	
Q9NX74	True	master_direct
Q9NX76	False	
Q9NX78	False	
Q9NX94	False	
Q9NX95	False	
Q9NXA8	False	
Q9NXB0	False	
Q9NXB9	False	
Q9NXC2	False	
Q9NXC5	False	
Q9NXE4	False	
Q9NXE8	False	
Q9NXF1	False	
Q9NXF8	False	
Q9NXG0	False	
Q9NXG2	True	master_direct
Q9NXG6	False	
Q9NXH9	True	master_direct
Q9NXI6	False	
Q9NXJ5	False	
Q9NXK8	False	
Q9NXL9	False	
Q9NXR1	False	
Q9NXR5	False	
Q9NXR7	False	
Q9NXR8	False	
Q9NXS2	False	
Q9NXV2	False	
Q9NXV6	False	
Q9NXW2	False	
Q9NXW9	True	master_direct
Q9NXX6	False	
Q9NXZ2	True	master_direct
Q9NY12	True	master_direct
Q9NY15	False	
Q9NY25	False	
Q9NY26	False	
Q9NY27	False	
Q9NY28	False	
Q9NY30	False	
Q9NY33	False	
Q9NY35	False	
Q9NY37	False	
Q9NY46	False	
Q9NY47	False	
Q9NY56	False	
Q9NY59	False	
Q9NY61	False	
Q9NY64	False	
Q9NY65	False	
Q9NY72	False	
Q9NY74	False	
Q9NY91	False	
Q9NY93	True	master_direct
Q9NY97	False	
Q9NY99	False	
Q9NYA1	False	
Q9NYA3	False	
Q9NYA4	False	
Q9NYB0	False	
Q9NYB5	False	
Q9NYB9	False	
Q9NYC9	False	
Q9NYD6	False	
Q9NYF0	False	
Q9NYF8	True	master_direct
Q9NYG2	False	
Q9NYG5	False	
Q9NYG8	False	
Q9NYH9	True	master_direct
Q9NYI0	False	
Q9NYJ7	False	
Q9NYJ8	False	
Q9NYK1	True	master_direct
Q9NYK5	True	master_direct
Q9NYK6	False	
Q9NYL2	False	
Q9NYL5	False	
Q9NYM4	False	
Q9NYM9	False	
Q9NYP3	False	
Q9NYP7	False	
Q9NYP8	False	
Q9NYP9	False	
Q9NYQ3	False	
Q9NYQ6	False	
Q9NYQ7	False	
Q9NYQ8	False	
Q9NYR8	False	
Q9NYR9	False	
Q9NYU1	False	
Q9NYU2	False	
Q9NYV4	False	
Q9NYV6	False	
Q9NYV7	False	
Q9NYV8	False	
Q9NYW0	False	
Q9NYW4	False	
Q9NYW5	False	
Q9NYW8	False	
Q9NYX4	False	
Q9NYY1	False	
Q9NYY3	False	
Q9NYY8	True	master_direct
Q9NYZ1	False	
Q9NYZ2	False	
Q9NYZ3	False	
Q9NYZ4	False	
Q9NZ01	False	
Q9NZ08	False	
Q9NZ09	False	
Q9NZ20	False	
Q9NZ42	False	
Q9NZ43	False	
Q9NZ45	False	
Q9NZ52	False	
Q9NZ53	False	
Q9NZ56	False	
Q9NZ63	False	
Q9NZ71	False	
Q9NZ72	False	
Q9NZ81	False	
Q9NZ94	False	
Q9NZA1	False	
Q9NZB2	True	master_direct
Q9NZB8	False	
Q9NZC2	False	
Q9NZC3	False	
Q9NZC4	False	
Q9NZC7	False	
Q9NZC9	False	
Q9NZD1	False	
Q9NZD2	False	
Q9NZD4	False	
Q9NZD8	False	
Q9NZE8	True	master_direct
Q9NZG7	False	
Q9NZH0	False	
Q9NZH5	False	
Q9NZH6	False	
Q9NZH7	False	
Q9NZH8	False	
Q9NZI2	False	
Q9NZI5	False	
Q9NZI6	False	
Q9NZI7	False	
Q9NZI8	True	master_direct
Q9NZJ0	False	
Q9NZJ4	False	
Q9NZJ5	True	master_direct
Q9NZJ6	False	
Q9NZJ7	False	
Q9NZJ9	False	
Q9NZK5	False	
Q9NZK7	False	
Q9NZL3	False	
Q9NZL4	False	
Q9NZL9	False	
Q9NZM1	False	
Q9NZM3	False	
Q9NZM4	False	
Q9NZM5	True	gene_patch
Q9NZM6	False	
Q9NZN1	False	
Q9NZN3	False	
Q9NZN4	False	
Q9NZN5	False	
Q9NZN8	True	gene_patch
Q9NZN9	False	
Q9NZP6	False	
Q9NZP8	False	
Q9NZQ3	False	
Q9NZQ7	False	
Q9NZQ8	False	
Q9NZR2	False	
Q9NZR4	False	
Q9NZS2	False	
Q9NZS9	False	
Q9NZT1	False	
Q9NZU0	False	
Q9NZU1	False	
Q9NZU5	False	
Q9NZU7	False	
Q9NZV1	False	
Q9NZV5	False	
Q9NZV6	False	
Q9NZV7	False	
Q9NZV8	False	
Q9NZW4	False	
Q9NZZ3	False	
Q9P000	False	
Q9P003	False	
Q9P013	False	
Q9P021	False	
Q9P032	False	
Q9P035	False	
Q9P055	False	
Q9P086	False	
Q9P0B6	False	
Q9P0G3	False	
Q9P0I2	False	
Q9P0J0	False	
Q9P0J1	False	
Q9P0J7	False	
Q9P0K1	False	
Q9P0K7	False	
Q9P0K8	False	
Q9P0K9	False	
Q9P0L0	False	
Q9P0L1	True	master_direct
Q9P0L2	False	
Q9P0L9	False	
Q9P0M2	False	
Q9P0M4	False	
Q9P0M6	False	
Q9P0N5	False	
Q9P0N8	False	
Q9P0N9	False	
Q9P0P0	False	
Q9P0P8	False	
Q9P0R6	False	
Q9P0S2	False	
Q9P0S3	False	
Q9P0S9	False	
Q9P0T4	False	
Q9P0T7	False	
Q9P0U1	False	
Q9P0U3	False	
Q9P0U4	False	
Q9P0V3	False	
Q9P0V8	False	
Q9P0V9	False	
Q9P0W0	False	
Q9P0W2	False	
Q9P0W8	False	
Q9P0X4	False	
Q9P0Z9	False	
Q9P107	False	
Q9P109	False	
Q9P121	False	
Q9P126	False	
Q9P127	False	
Q9P1A6	False	
Q9P1Q0	False	
Q9P1T7	False	
Q9P1U0	False	
Q9P1W3	False	
Q9P1W8	False	
Q9P1W9	False	
Q9P1Y5	False	
Q9P1Z0	False	
Q9P1Z2	False	
Q9P1Z3	False	
Q9P202	False	
Q9P206	False	
Q9P209	False	
Q9P212	False	
Q9P218	False	
Q9P219	False	
Q9P225	False	
Q9P232	False	
Q9P241	False	
Q9P243	False	
Q9P244	False	
Q9P246	False	
Q9P253	False	
Q9P258	False	
Q9P266	False	
Q9P267	False	
Q9P270	False	
Q9P272	False	
Q9P273	False	
Q9P275	False	
Q9P278	False	
Q9P283	False	
Q9P286	False	
Q9P287	False	
Q9P289	False	
Q9P296	False	
Q9P2A4	False	
Q9P2B2	False	
Q9P2B4	False	
Q9P2D0	False	
Q9P2D1	False	
Q9P2D3	False	
Q9P2D7	False	
Q9P2D8	False	
Q9P2E2	False	
Q9P2E3	True	master_direct
Q9P2E5	False	
Q9P2E7	False	
Q9P2E8	False	
Q9P2E9	True	master_direct
Q9P2F6	False	
Q9P2F8	False	
Q9P2F9	False	
Q9P2G1	False	
Q9P2G4	False	
Q9P2G9	False	
Q9P2H0	False	
Q9P2H3	False	
Q9P2H5	False	
Q9P2I0	True	master_direct
Q9P2J2	False	
Q9P2J3	False	
Q9P2J5	True	master_direct
Q9P2K1	False	
Q9P2K2	False	
Q9P2K3	False	
Q9P2K5	True	master_direct
Q9P2K6	False	
Q9P2K8	True	master_direct
Q9P2K9	False	
Q9P2L0	False	
Q9P2M1	False	
Q9P2M4	False	
Q9P2M7	False	
Q9P2N4	False	
Q9P2N6	False	
Q9P2N7	False	
Q9P2P5	False	
Q9P2P6	False	
Q9P2Q2	False	
Q9P2R3	False	
Q9P2R6	False	
Q9P2R7	False	
Q9P2S2	False	
Q9P2S5	False	
Q9P2T0	False	
Q9P2T1	False	
Q9P2U7	False	
Q9P2U8	False	
Q9P2W1	False	
Q9P2W3	False	
Q9P2W7	False	
Q9P2W9	False	
Q9P2X0	False	
Q9P2X3	False	
Q9P2Y4	True	gene_patch
Q9P2Y5	False	
Q9UBB4	False	
Q9UBB5	False	
Q9UBB6	False	
Q9UBB9	True	master_direct
Q9UBC0	False	
Q9UBC1	False	
Q9UBC2	False	
Q9UBC3	True	master_direct
Q9UBC5	False	
Q9UBC7	False	
Q9UBC9	False	
Q9UBD0	False	
Q9UBD3	False	
Q9UBD5	False	
Q9UBD6	False	
Q9UBD9	False	
Q9UBE0	False	
Q9UBE8	False	
Q9UBF1	False	
Q9UBF2	False	
Q9UBF6	False	
Q9UBF8	False	
Q9UBF9	False	
Q9UBG0	False	
Q9UBG3	False	
Q9UBH0	False	
Q9UBH6	False	
Q9UBI1	False	
Q9UBI4	False	
Q9UBI6	False	
Q9UBJ2	False	
Q9UBK2	True	master_direct
Q9UBK5	False	
Q9UBK8	False	
Q9UBK9	False	
Q9UBL3	False	
Q9UBL6	False	
Q9UBL9	False	
Q9UBM1	False	
Q9UBM4	False	
Q9UBM7	False	
Q9UBM8	False	
Q9UBN1	False	
Q9UBN4	False	
Q9UBN6	False	
Q9UBN7	False	
Q9UBP0	False	
Q9UBP4	False	
Q9UBP5	False	
Q9UBP6	True	master_direct
Q9UBP9	False	
Q9UBQ0	False	
Q9UBQ5	True	master_direct
Q9UBQ6	False	
Q9UBQ7	False	
Q9UBR1	False	
Q9UBR2	False	
Q9UBR4	False	
Q9UBR5	False	
Q9UBS0	False	
Q9UBS3	True	master_direct
Q9UBS4	False	
Q9UBS5	False	
Q9UBS8	False	
Q9UBS9	False	
Q9UBT2	False	
Q9UBT3	False	
Q9UBT6	False	
Q9UBT7	False	
Q9UBU2	False	
Q9UBU3	False	
Q9UBU7	False	
Q9UBU8	False	
Q9UBU9	True	master_direct
Q9UBV2	False	
Q9UBV4	False	
Q9UBV7	False	
Q9UBV8	False	
Q9UBW5	False	
Q9UBW7	False	
Q9UBW8	False	
Q9UBX0	False	
Q9UBX1	False	
Q9UBX2	False	
Q9UBX3	False	
Q9UBX5	False	
Q9UBX7	False	
Q9UBX8	False	
Q9UBY0	False	
Q9UBY5	False	
Q9UBY8	False	
Q9UBY9	False	
Q9UBZ4	False	
Q9UBZ9	False	
Q9UC07	False	
Q9UD71	False	
Q9UDR5	False	
Q9UDT6	False	
Q9UDV6	False	
Q9UDV7	False	
Q9UDW1	False	
Q9UDW3	True	master_direct
Q9UDX3	False	
Q9UDY2	False	
Q9UDY4	False	
Q9UDY6	False	
Q9UDY8	False	
Q9UEE5	False	
Q9UEE9	False	
Q9UEF7	False	
Q9UEG4	True	master_direct
Q9UER7	False	
Q9UET6	True	master_direct
Q9UEU0	False	
Q9UEW3	False	
Q9UEW8	False	
Q9UEY8	False	
Q9UF11	False	
Q9UF12	False	
Q9UF33	False	
Q9UF56	False	
Q9UFB7	False	
Q9UFC0	False	
Q9UFD9	False	
Q9UFE4	False	
Q9UFF9	True	master_direct
Q9UFG5	False	
Q9UFH2	False	
Q9UFP1	False	
Q9UFW8	False	
Q9UG01	False	
Q9UG22	False	
Q9UG56	False	
Q9UGB7	False	
Q9UGC6	False	
Q9UGC7	True	master_direct
Q9UGH3	False	
Q9UGI0	False	
Q9UGI6	False	
Q9UGI8	False	
Q9UGI9	False	
Q9UGJ0	False	
Q9UGJ1	False	
Q9UGK3	False	
Q9UGK8	False	
Q9UGL1	False	
Q9UGL9	False	
Q9UGM1	False	
Q9UGM3	False	
Q9UGM5	False	
Q9UGM6	True	master_direct
Q9UGN4	False	
Q9UGN5	False	
Q9UGP4	False	
Q9UGP5	False	
Q9UGP8	False	
Q9UGQ2	False	
Q9UGQ3	False	
Q9UGR2	True	master_direct
Q9UGT4	False	
Q9UGU0	False	
Q9UGU5	False	
Q9UGY1	True	master_direct
Q9UH03	False	
Q9UH17	True	master_direct
Q9UH65	False	
Q9UH73	False	
Q9UH77	False	
Q9UH92	False	
Q9UH99	False	
Q9UHA4	False	
Q9UHA7	False	
Q9UHB4	False	
Q9UHB6	False	
Q9UHB7	True	gene_patch
Q9UHB9	True	master_direct
Q9UHC1	False	
Q9UHC3	False	
Q9UHC6	False	
Q9UHC7	True	master_direct
Q9UHC9	False	
Q9UHD0	False	
Q9UHD1	False	
Q9UHD2	False	
Q9UHD4	False	
Q9UHD8	False	
Q9UHD9	False	
Q9UHE5	False	
Q9UHE8	False	
Q9UHF0	False	
Q9UHF1	False	
Q9UHF3	False	
Q9UHF4	False	
Q9UHF5	False	
Q9UHF7	False	
Q9UHG0	False	
Q9UHG2	False	
Q9UHG3	False	
Q9UHH9	False	
Q9UHI5	False	
Q9UHI6	True	master_direct
Q9UHI7	False	
Q9UHI8	False	
Q9UHJ3	False	
Q9UHJ6	False	
Q9UHJ9	False	
Q9UHK0	True	master_direct
Q9UHK6	False	
Q9UHL0	True	master_direct
Q9UHL4	False	
Q9UHL9	False	
Q9UHM6	False	
Q9UHN1	False	
Q9UHN6	False	
Q9UHP3	False	
Q9UHP6	False	
Q9UHP7	False	
Q9UHQ1	False	
Q9UHQ4	False	
Q9UHQ9	False	
Q9UHR4	False	
Q9UHR5	False	
Q9UHV2	False	
Q9UHV7	False	
Q9UHV8	False	
Q9UHV9	False	
Q9UHW5	False	
Q9UHW9	False	
Q9UHX1	True	master_direct
Q9UHX3	False	
Q9UHY1	False	
Q9UHY7	False	
Q9UHY8	False	
Q9UI08	False	
Q9UI09	False	
Q9UI10	True	master_direct
Q9UI12	False	
Q9UI14	False	
Q9UI17	False	
Q9UI26	True	gene_patch
Q9UI30	True	master_direct
Q9UI32	False	
Q9UI33	False	
Q9UI36	False	
Q9UI38	False	
Q9UI40	False	
Q9UI42	False	
Q9UI43	True	master_direct
Q9UI46	False	
Q9UI47	False	
Q9UI95	False	
Q9UIA0	False	
Q9UIA9	True	gene_patch
Q9UIB8	False	
Q9UIC8	False	
Q9UID3	False	
Q9UID6	False	
Q9UIE0	False	
Q9UIF3	True	gene_patch
Q9UIF7	False	
Q9UIF8	True	master_direct
Q9UIF9	True	master_direct
Q9UIG0	False	
Q9UIG4	False	
Q9UIG8	False	
Q9UIH9	False	
Q9UII2	False	
Q9UII4	False	
Q9UII6	False	
Q9UIJ5	False	
Q9UIJ7	False	
Q9UIK4	False	
Q9UIK5	False	
Q9UIL1	False	
Q9UIL4	False	
Q9UIL8	False	
Q9UIQ6	False	
Q9UIR0	False	
Q9UIS9	False	
Q9UIU6	False	
Q9UIV1	True	gene_patch
Q9UIV8	False	
Q9UIW0	False	
Q9UIW2	False	
Q9UIX4	False	
Q9UJ14	False	
Q9UJ37	False	
Q9UJ41	False	
Q9UJ55	False	
Q9UJ68	False	
Q9UJ70	False	
Q9UJ71	False	
Q9UJ78	False	
Q9UJ83	False	
Q9UJ90	False	
Q9UJ96	False	
Q9UJ98	False	
Q9UJA2	False	
Q9UJA3	False	
Q9UJA5	True	master_direct
Q9UJA9	False	
Q9UJC3	False	
Q9UJD0	False	
Q9UJF2	False	
Q9UJJ9	False	
Q9UJL9	False	
Q9UJM3	False	
Q9UJM8	False	
Q9UJP4	False	
Q9UJQ1	False	
Q9UJQ4	False	
Q9UJS0	False	
Q9UJT1	False	
Q9UJT2	False	
Q9UJT9	False	
Q9UJU2	False	
Q9UJU3	False	
Q9UJU5	False	
Q9UJU6	False	
Q9UJV3	False	
Q9UJV9	True	master_direct
Q9UJW0	False	
Q9UJW2	False	
Q9UJW3	False	
Q9UJW8	False	
Q9UJW9	False	
Q9UJX0	False	
Q9UJX2	False	
Q9UJX3	False	
Q9UJX4	False	
Q9UJX5	False	
Q9UJX6	False	
Q9UJY1	False	
Q9UJY4	False	
Q9UJY5	False	
Q9UJZ1	False	
Q9UK05	False	
Q9UK17	False	
Q9UK22	False	
Q9UK23	False	
Q9UK32	False	
Q9UK33	False	
Q9UK39	True	master_direct
Q9UK41	False	
Q9UK45	True	master_direct
Q9UK53	False	
Q9UK55	False	
Q9UK58	False	
Q9UK59	True	master_direct
Q9UK61	False	
Q9UK73	False	
Q9UK76	False	
Q9UK80	False	
Q9UK96	False	
Q9UK97	False	
Q9UK99	False	
Q9UKA1	False	
Q9UKA2	False	
Q9UKA4	False	
Q9UKA8	False	
