uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
A0A494C1N8,1116.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A590UJW6,1086.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0A5F9ZHS7,289.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A7I2V5M7,476.0,unknown,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
A0A804HKV4,723.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8I5KX04,1686.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0A8I5KNN2,808.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8I5KY89,167.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8I5KWK6,331.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8I5KSH6,925.0,unknown,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,1,0.9366152698712288
A0A8I5KVU2,1735.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8Q3WL03,351.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A8V8TR54,2114.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0A994J6B2,331.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ABB0MN55,322.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
A0A994J7T5,750.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0AA34QW03,678.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q5T890,1561.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ABB0MV08,369.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
A0ABB0MVJ3,604.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QGH0,324.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8Q0P4,829.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8UUW5,527.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8P9Y7,1707.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RQX4,1349.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RL22,1967.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PJP7,596.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PI13,378.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8S0C5,927.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PIT5,456.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UGJ8,626.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8Q806,498.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8QTQ5,1388.0,diverse,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0ACI8RI26,764.0,unknown,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,-1,0.0
A0ACI8PUZ8,1375.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8PR05,399.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RSP0,320.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8PX57,378.0,unknown,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
A0ACI8RLL6,729.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8R3H8,616.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QH16,558.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PT71,1306.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RWF6,608.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8S5H4,1122.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QV99,461.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PVP6,744.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RTZ8,489.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8Q0B4,287.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RMB5,1003.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8Q010,418.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8R7Y8,131.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QLY8,321.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
A0ACI8S180,136.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QBP4,358.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QA17,371.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QUJ1,752.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.956850739586347
A0ACI8SAU3,2066.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8QHW6,749.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8SBH9,480.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RHW9,182.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8RX58,750.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
A0ACI8RCQ9,534.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8QNN6,701.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8RR28,918.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8QU73,864.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8R7A3,356.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8QY88,715.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0ACI8SEY7,629.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8S113,1253.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8S5T8,488.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
A0ACI8SSD0,670.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SJI5,941.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SJX5,1048.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SL57,162.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SMB7,682.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SNF6,153.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SPJ0,2147.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SQV4,211.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SRT4,223.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SRJ7,322.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P51814,821.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SUQ9,100.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8SXP5,451.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
A0ACI8SYT5,674.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8SZ27,721.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T088,675.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T0E0,161.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T1C0,544.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T471,409.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T6P5,600.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T823,380.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.9840969673895787
A0ACI8T7F0,1068.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8T9E2,234.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8TCF1,435.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TFG6,1552.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8TEP7,818.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TH72,1111.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TIT4,488.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.9820504077012918
A0ACI8TJ61,193.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TJP2,2207.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TLS0,550.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TLG3,1044.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TLM1,106.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8TML7,1201.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.6602040056585512
A0ACI8TNP0,654.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TN08,998.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TMU3,1055.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8TNW3,757.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TQP9,2591.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TQS2,3008.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0ACI8TSN5,252.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TS68,376.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TS18,1048.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8TUA9,638.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0ACI8TSY6,1461.0,unknown,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8TTG6,937.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TUB7,259.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TXE9,1448.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8TWM6,905.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TZ93,399.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TZD7,856.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8TZE9,712.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8U1B9,902.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0ACI8U399,786.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8U6C5,1066.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,1.0
A0ACI8U804,2104.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8U7J9,978.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UB86,209.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UBI1,253.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UDX5,454.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UEC4,719.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UES1,422.0,unknown,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8UJW4,514.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UNX3,1077.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8UQC4,506.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UMC2,837.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8USR5,685.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8USX5,720.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UTL7,402.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
A0ACI8V0W0,822.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8UZB3,1252.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8V5N8,552.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8V583,621.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACI8VA32,1280.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8V6J3,1329.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8V831,462.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8VCM9,1180.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
A0ACI8VFS1,923.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8VAV8,1149.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8VGW3,659.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8VCL2,816.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8VD15,1437.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0ACI8VQD2,1043.0,unknown,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
A0ACI8VSD4,674.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0A087WZ13,739.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0ACI8PHD2,261.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
A2A288,527.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NC42,116.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NEQ0,496.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NFN3,312.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A6NJ78,407.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NMK7,179.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6PVI3,153.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15056,1496.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
O15504,423.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.39722179509544686
O43251,390.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O43395,683.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O43426,1573.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
O43709,281.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60318,1980.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O60603,784.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75152,810.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75494,262.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
O75525,346.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75821,320.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O94886,807.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95163,1332.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95319,508.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
O95396,460.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95639,269.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95758,552.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95777,96.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95900,331.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95989,172.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P07910,306.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09651,372.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
P0DJD3,496.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P10155,538.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P11940,636.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P18615,380.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P22087,321.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P23396,243.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P23588,611.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P26651,326.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P29558,406.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.4060977874476991
P31483,386.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P31941,199.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P33240,577.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P35637,526.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,1,-1,0.0
P38159,391.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P42694,1942.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
P43243,847.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P51114,621.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P52824,942.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P55769,128.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62306,86.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P63162,240.0,snRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P78563,741.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P84103,164.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q01130,221.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q01844,656.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q05519,484.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q07352,338.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q08117,197.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13117,558.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14011,172.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q14206,197.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14493,270.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14657,143.0,tRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q14671,1186.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q15007,396.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.3819842563939446
Q15020,963.0,snRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q15056,248.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q15459,793.0,snRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q16587,644.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16629,238.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q460N5,1801.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q53GL7,1025.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5HYM0,836.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5JQF8,200.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VUG0,894.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VV42,579.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VV67,1664.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q659C4,914.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q69YN4,1812.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q6IN84,353.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P087,351.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6PJT7,736.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6XE24,437.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.39722179509544686
Q7Z2E3,356.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z2W4,902.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z3E1,657.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z739,585.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q86SG3,579.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86VM9,953.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q86W50,562.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IX01,1082.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IX12,1150.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q8IXM6,262.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IYB3,904.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q8IZD0,417.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N1G2,835.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N2M8,674.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q8N3J2,472.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N5C7,304.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N684,471.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8N9W6,283.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TB72,1066.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8TBZ6,339.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TC92,643.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TCB7,284.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
