protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
A0ACI8TUA9,638.0,4,1,54,54.0,0.08463949843260188,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1111111111111111,0.2592592592592592,False
A0ACI8TSY6,1461.0,0,1,539,539.0,0.36892539356605064,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01669758812615955,0.2244897959183673,False
A0ACI8TTG6,937.0,2,3,899,299.6666666666667,0.959445037353255,3+,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055617352614015575,0.21913236929922136,False
A0ACI8TUB7,259.0,2,2,215,107.5,0.8301158301158301,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.18139534883720934,0.3023255813953488,False
A0ACI8TXE9,1448.0,2,6,1396,232.66666666666666,0.9640883977900553,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.0028653295128939775,0.2636103151862464,False
A0ACI8TWM6,905.0,2,4,874,218.5,0.9657458563535911,3+,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.05377574370709383,0.30091533180778024,False
A0ACI8TZ93,399.0,2,3,373,124.33333333333333,0.9348370927318296,3+,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026809651474530853,0.16353887399463807,False
A0ACI8TZD7,856.0,2,2,816,408.0,0.9532710280373832,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012254901960784314,0.22058823529411764,False
A0ACI8TZE9,712.0,2,5,661,132.2,0.9283707865168539,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.0045385779122541605,0.2314674735249622,False
A0ACI8U1B9,902.0,0,2,318,159.0,0.352549889135255,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.034591194968553465,0.22955974842767296,False
A0ACI8U399,786.0,2,6,727,121.16666666666667,0.9249363867684478,3+,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03576341127922971,0.33837689133425036,False
A0ACI8U6C5,1066.0,2,3,1051,350.3333333333333,0.9859287054409006,3+,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.006660323501427214,0.3149381541389153,False
A0ACI8U804,2104.0,1,3,549,183.0,0.26093155893536124,3+,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.02185792349726776,0.26958105646630237,False
A0ACI8U7J9,978.0,2,3,682,227.33333333333334,0.6973415132924335,3+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.005865102639296188,0.29912023460410564,False
A0ACI8UB86,209.0,1,1,59,59.0,0.2822966507177033,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15254237288135586,0.288135593220339,False
A0ACI8UDX5,454.0,0,2,37,18.5,0.08149779735682819,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08108108108108109,0.3513513513513513,False
A0ACI8UEC4,719.0,1,1,159,159.0,0.2211404728789986,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01257861635220126,0.2767295597484277,False
A0ACI8UES1,422.0,2,1,422,422.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.02369668246445497,0.2322274881516588,False
A0ACI8UJW4,514.0,1,4,416,104.0,0.8093385214007782,3+,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.021634615384615384,0.25240384615384615,False
A0ACI8UNX3,1077.0,2,2,524,262.0,0.48653667595171773,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009541984732824428,0.28053435114503816,False
A0ACI8UQC4,506.0,0,3,227,75.66666666666667,0.44861660079051385,3+,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04405286343612336,0.2555066079295154,False
A0ACI8UMC2,837.0,1,2,233,116.5,0.27837514934289126,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.012875536480686695,0.25321888412017163,False
A0ACI8USR5,685.0,0,4,362,90.5,0.5284671532846715,3+,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.013812154696132593,0.19060773480662985,False
A0ACI8USX5,720.0,0,2,90,45.0,0.125,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.2111111111111111,False
A0ACI8UZB3,1252.0,0,3,418,139.33333333333334,0.33386581469648563,3+,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.035885167464114825,0.3181818181818182,False
A0ACI8VCM9,1180.0,1,1,42,42.0,0.03559322033898305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.07142857142857142,0.1666666666666667,False
A0ACI8VFS1,923.0,0,6,339,56.5,0.36728060671722645,3+,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.02654867256637168,0.19174041297935104,False
A0ACI8VAV8,1149.0,1,2,226,113.0,0.19669277632724108,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.022123893805309734,0.18141592920353986,False
A0ACI8VCL2,816.0,0,2,42,21.0,0.051470588235294115,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07142857142857142,0.2619047619047619,False
A0ACI8VD15,1437.0,0,9,352,39.111111111111114,0.24495476687543494,3+,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0340909090909091,0.2727272727272727,False
A0ACI8VQD2,1043.0,3,6,249,41.5,0.23873441994247363,3+,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.036144578313253004,0.30120481927710846,False
A0ACI8VSD4,674.0,2,3,669,223.0,0.9925816023738873,3+,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011958146487294466,0.18236173393124067,False
A0A087WZ13,739.0,0,3,457,152.33333333333334,0.618403247631935,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0262582056892779,0.1925601750547046,False
A0ACI8PHD2,261.0,2,1,261,261.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06896551724137931,0.2605363984674329,False
A2A288,527.0,2,3,510,170.0,0.967741935483871,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.005882352941176471,0.2568627450980392,False
A6NC42,116.0,1,2,67,33.5,0.5775862068965517,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014925373134328358,0.2537313432835821,False
A6NEQ0,496.0,3,8,368,46.0,0.7419354838709677,3+,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.06249999999999998,0.2907608695652174,False
A6NFN3,312.0,2,2,307,153.5,0.9839743589743589,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.003257328990228013,0.16612377850162866,False
A6NJ78,407.0,2,3,307,102.33333333333333,0.7542997542997543,3+,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009771986970684036,0.2182410423452769,False
A6PVI3,153.0,0,1,59,59.0,0.38562091503267976,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01694915254237288,0.288135593220339,False
O15056,1496.0,2,8,1389,173.625,0.928475935828877,3+,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.992966339993927e-20,0.24190064794816415,False
O15504,423.0,1,9,397,44.111111111111114,0.9385342789598109,3+,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.01763224181360202,0.163727959697733,False
O43251,390.0,2,3,384,128.0,0.9846153846153847,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0026041666666666665,0.15364583333333337,False
O43395,683.0,2,2,667,333.5,0.9765739385065886,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.035982008995502246,0.335832083958021,False
O43426,1573.0,2,3,1561,520.3333333333334,0.9923712650985378,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.22037155669442662,False
O43709,281.0,2,1,281,281.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02135231316725979,0.2775800711743772,False
O60318,1980.0,1,7,855,122.14285714285714,0.4318181818181818,3+,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.005847953216374269,0.2304093567251462,False
O60603,784.0,1,6,610,101.66666666666667,0.7780612244897959,3+,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.004918032786885242,0.2180327868852459,False
O75152,810.0,2,7,659,94.14285714285714,0.8135802469135802,3+,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.004552352048558423,0.2898330804248862,False
O75494,262.0,2,2,216,108.0,0.8244274809160306,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18981481481481483,0.39351851851851855,False
O75525,346.0,4,5,334,66.8,0.9653179190751445,3+,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.2874251497005988,False
O75821,320.0,2,4,282,70.5,0.88125,3+,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.017730496453900704,0.30851063829787234,False
O94886,807.0,1,2,477,238.5,0.5910780669144982,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006289308176100628,0.14884696016771484,False
O95163,1332.0,1,7,680,97.14285714285714,0.5105105105105106,3+,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.014705882352941176,0.21764705882352942,False
O95319,508.0,2,2,506,253.0,0.9960629921259843,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01976284584980237,0.14624505928853754,False
O95396,460.0,1,2,305,152.5,0.6630434782608695,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.013114754098360654,0.19672131147540986,False
O95639,269.0,0,1,22,22.0,0.08178438661710037,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1818181818181818,False
O95758,552.0,2,2,545,272.5,0.9873188405797102,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012844036697247707,0.1669724770642202,False
O95777,96.0,2,1,96,96.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09375,0.21875,False
O95900,331.0,2,1,269,269.0,0.8126888217522659,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03345724907063197,0.241635687732342,False
P0DJD3,496.0,4,1,15,15.0,0.03024193548387097,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2666666666666667,False
P10155,538.0,3,4,230,57.5,0.4275092936802974,3+,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.021739130434782608,0.23913043478260868,False
P31483,386.0,0,4,86,21.5,0.22279792746113988,3+,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011627906976744186,0.22093023255813954,False
P33240,577.0,4,2,33,16.5,0.05719237435008666,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.12121212121212122,0.3030303030303031,False
P42694,1942.0,1,4,730,182.5,0.37590113285272914,3+,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410958904109589,0.15479452054794518,False
P43243,847.0,2,2,768,384.0,0.9067296340023613,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.028645833333333332,0.2994791666666667,False
P51114,621.0,0,1,12,12.0,0.01932367149758454,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.4166666666666667,False
P78563,741.0,0,3,307,102.33333333333333,0.4143049932523617,3+,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029315960912052116,0.19218241042345277,False
P84103,164.0,0,1,59,59.0,0.3597560975609756,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01694915254237288,0.2542372881355932,False
Q01130,221.0,4,3,148,49.333333333333336,0.669683257918552,3+,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.22297297297297297,0.39864864864864863,False
Q01844,656.0,2,3,453,151.0,0.6905487804878049,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03311258278145695,0.1346578366445916,False
Q05519,484.0,2,2,478,239.0,0.987603305785124,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.10041841004184102,0.37656903765690375,False
Q07352,338.0,2,2,330,165.0,0.9763313609467456,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.003030303030303025,0.19696969696969696,False
Q08117,197.0,1,1,167,167.0,0.8477157360406091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1676646706586826,False
Q13117,558.0,1,1,281,281.0,0.503584229390681,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007117437722419928,0.02846975088967971,False
Q14011,172.0,0,1,57,57.0,0.3313953488372093,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05263157894736842,0.2631578947368421,False
Q14493,270.0,3,5,121,24.2,0.44814814814814813,3+,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06611570247933886,0.2975206611570248,False
Q14657,143.0,2,1,143,143.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01398601398601399,0.22377622377622383,False
Q14671,1186.0,0,6,638,106.33333333333333,0.5379426644182125,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.02664576802507837,0.15830721003134793,False
Q15007,396.0,1,2,130,65.0,0.3282828282828283,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09230769230769233,0.23076923076923078,False
Q15459,793.0,2,2,588,294.0,0.7414880201765448,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.03571428571428571,0.27040816326530615,False
Q16587,644.0,2,2,418,209.0,0.6490683229813664,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0023923444976076597,0.2559808612440192,False
Q16629,238.0,4,1,65,65.0,0.27310924369747897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2769230769230769,0.3384615384615385,False
Q460N5,1801.0,4,3,376,125.33333333333333,0.2087729039422543,3+,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.005319148936170215,0.2819148936170212,False
Q53GL7,1025.0,1,2,95,47.5,0.09268292682926829,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12631578947368421,0.23157894736842105,False
Q5HYM0,836.0,1,1,135,135.0,0.16148325358851676,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02222222222222222,0.1703703703703704,False
Q5VUG0,894.0,1,3,307,102.33333333333333,0.3434004474272931,3+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.009771986970684038,0.23778501628664495,False
Q5VV42,579.0,1,6,223,37.166666666666664,0.385146804835924,3+,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.013452914798206275,0.20179372197309417,False
Q5VV67,1664.0,4,4,340,85.0,0.20432692307692307,3+,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.002941176470588236,0.22647058823529412,False
Q659C4,914.0,3,7,186,26.571428571428573,0.20350109409190373,3+,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03225806451612903,0.3118279569892473,False
Q69YN4,1812.0,1,3,386,128.66666666666666,0.2130242825607064,3+,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2046632124352331,0.3601036269430052,False
Q6IN84,353.0,0,1,134,134.0,0.37960339943342775,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.04477611940298507,0.1940298507462687,False
Q6P087,351.0,1,1,35,35.0,0.09971509971509972,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11428571428571428,0.3428571428571429,False
Q6PJT7,736.0,0,1,21,21.0,0.028532608695652172,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.19047619047619047,False
Q7Z2W4,902.0,1,2,113,56.5,0.12527716186252771,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035398230088495575,0.21238938053097348,False
Q7Z739,585.0,0,1,280,280.0,0.47863247863247865,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03214285714285714,0.1892857142857143,False
Q86SG3,579.0,2,1,496,496.0,0.8566493955094991,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03024193548387097,0.1068548387096774,False
Q86VM9,953.0,2,1,953,953.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004197271773347324,0.3924449108079748,False
Q86W50,562.0,2,1,562,562.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005338078291814947,0.2793594306049822,False
Q8IX01,1082.0,4,1,173,173.0,0.1598890942698706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.02312138728323699,0.2890173410404624,False
Q8IXM6,262.0,1,2,122,61.0,0.46564885496183206,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040983606557377046,0.1557377049180328,False
Q8N1G2,835.0,2,6,475,79.16666666666667,0.5688622754491018,3+,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.016842105263157894,0.28631578947368425,False
Q8N2M8,674.0,0,1,185,185.0,0.2744807121661721,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03243243243243243,0.3567567567567568,False
Q8N5C7,304.0,2,1,268,268.0,0.881578947368421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02611940298507463,0.2723880597014925,False
Q8N684,471.0,1,1,83,83.0,0.1762208067940552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.108433734939759,0.2771084337349398,False
Q8TB72,1066.0,1,1,38,38.0,0.03564727954971857,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,0.21052631578947367,False
Q8TBZ6,339.0,4,1,339,339.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3421828908554572,False
Q8TC92,643.0,2,1,476,476.0,0.7402799377916018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03151260504201681,0.2752100840336135,False
Q96EV2,1170.0,1,2,32,16.0,0.02735042735042735,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.21875,False
Q96EY9,367.0,1,2,222,111.0,0.6049046321525886,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513513513513514,0.2297297297297297,False
Q96FX7,289.0,0,3,136,45.333333333333336,0.47058823529411764,3+,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.007352941176470588,0.18382352941176472,False
Q96JM7,780.0,2,3,542,180.66666666666666,0.6948717948717948,3+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.005535055350553504,0.3081180811808118,False
Q96MU7,727.0,4,1,145,145.0,0.19944979367262725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04137931034482759,0.4413793103448276,False
Q96N46,770.0,4,2,542,271.0,0.7038961038961039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0018450184501845027,0.32287822878228783,False
Q96S44,253.0,1,1,30,30.0,0.11857707509881422,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666666666666667,0.4,False
Q99714,261.0,1,4,135,33.75,0.5172413793103449,3+,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.022222222222222223,0.18518518518518517,False
Q99973,2627.0,0,13,1490,114.61538461538461,0.5671869052150742,3+,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.015436241610738255,0.20872483221476507,False
Q9BQG2,462.0,1,2,23,11.5,0.049783549783549784,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.043478260869565216,0.21739130434782608,False
Q9BXP5,876.0,3,5,139,27.8,0.158675799086758,3+,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02877697841726618,0.31654676258992803,False
Q9BXR0,403.0,0,2,95,47.5,0.23573200992555832,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042105263157894736,0.18947368421052632,False
Q9BXT6,1211.0,1,2,144,72.0,0.11890999174236168,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006944444444444444,0.1875,True
Q9BXV9,100.0,2,2,94,47.0,0.94,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15957446808510636,0.35106382978723405,False
Q9BYJ9,559.0,1,1,82,82.0,0.14669051878354203,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06097560975609756,0.1585365853658537,False
