protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
A0A0D9SF53,733.0,3,2,188,94.0,0.25648021828103684,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06914893617021277,0.30319148936170215,False
S4R469,234.0,2,1,47,47.0,0.20085470085470086,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0851063829787234,0.1276595744680851,False
A0A0D9SFM0,1687.0,4,2,112,56.0,0.06639004149377593,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.03571428571428572,0.44642857142857145,False
A0A1W2PPH5,198.0,0,1,64,64.0,0.32323232323232326,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.078125,0.484375,False
A0A2R8Y4L2,320.0,0,1,123,123.0,0.384375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03252032520325204,0.1138211382113821,False
Q9HBD4,1679.0,3,3,1016,338.6666666666667,0.6051220964860036,3+,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.014763779527559055,0.31791338582677164,False
A0A2R8Y6W8,807.0,1,2,84,42.0,0.10408921933085502,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17857142857142855,0.5595238095238095,False
Q14839,1912.0,0,6,816,136.0,0.42677824267782427,3+,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.07230392156862746,0.41544117647058826,False
Q9BYX4,1025.0,1,2,125,62.5,0.12195121951219512,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.28,0.312,False
A6NKG5,1358.0,1,3,222,74.0,0.1634756995581738,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.21621621621621623,0.35135135135135137,False
Q9ULG1,1556.0,0,3,544,181.33333333333334,0.3496143958868895,3+,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0790441176470588,0.3474264705882353,False
Q99608,321.0,2,1,63,63.0,0.19626168224299065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.06349206349206349,0.126984126984127,False
A0A590UJW6,1086.0,0,2,880,440.0,0.8103130755064457,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.006818181818181818,0.14318181818181816,False
A0A7I2V5M7,476.0,1,3,172,57.333333333333336,0.36134453781512604,3+,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.1569767441860465,0.2965116279069767,False
A0A8I5KX04,1686.0,3,4,700,175.0,0.4151838671411625,3+,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.045714285714285735,0.3171428571428571,False
A0A8I5KNN2,808.0,1,2,219,109.5,0.27103960396039606,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.08219178082191782,0.4748858447488584,False
A0A8I5KSH6,925.0,0,2,391,195.5,0.4227027027027027,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.02557544757033248,0.47058823529411764,False
A0A8I5KVU2,1735.0,0,2,1074,537.0,0.6190201729106628,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.040968342644320296,0.25512104283054005,False
A0A8V8TR54,2114.0,0,10,791,79.1,0.3741721854304636,3+,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.050568900126422234,0.4197218710493047,False
A0ABB0MN55,322.0,2,1,124,124.0,0.38509316770186336,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06451612903225806,0.0967741935483871,False
A0A994J7T5,750.0,2,3,73,24.333333333333332,0.09733333333333333,3+,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1780821917808219,0.2602739726027397,False
A0AA34QW03,678.0,3,2,126,63.0,0.18584070796460178,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11904761904761908,0.2619047619047619,False
Q5T890,1561.0,3,1,637,637.0,0.4080717488789238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01098901098901099,0.3092621664050236,False
A0ABB0MV08,369.0,0,1,149,149.0,0.4037940379403794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013422818791946308,0.08053691275167785,False
A0ACI8Q0P4,829.0,3,3,495,165.0,0.5971049457177322,3+,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.04242424242424243,0.3212121212121212,False
A0ACI8P9Y7,1707.0,4,1,26,26.0,0.015231400117164616,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.6153846153846154,False
A0ACI8RQX4,1349.0,3,1,286,286.0,0.21200889547813195,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846153846153846,0.1223776223776224,False
A0ACI8RL22,1967.0,0,2,310,155.0,0.157600406710727,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0032258064516129032,0.1516129032258064,False
A0ACI8PJP7,596.0,0,1,432,432.0,0.7248322147651006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01851851851851852,0.1574074074074074,False
A0ACI8S0C5,927.0,3,1,155,155.0,0.16720604099244876,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03225806451612903,0.432258064516129,False
A0ACI8UGJ8,626.0,3,1,50,50.0,0.07987220447284345,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,False
A0ACI8Q806,498.0,3,1,246,246.0,0.4939759036144578,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081300813009,0.02439024390243903,False
A0ACI8QTQ5,1388.0,3,4,470,117.5,0.33861671469740634,3+,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.669223955532714e-18,0.33617021276595743,False
A0ACI8RI26,764.0,1,2,402,201.0,0.5261780104712042,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.22388059701492533,0.5373134328358209,False
A0ACI8PUZ8,1375.0,1,3,317,105.66666666666667,0.23054545454545455,3+,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.037854889589905356,0.3659305993690851,False
A0ACI8PR05,399.0,0,1,179,179.0,0.44862155388471175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00558659217877095,0.329608938547486,False
A0ACI8RSP0,320.0,4,1,31,31.0,0.096875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4516129032258064,0.5806451612903226,False
A0ACI8PX57,378.0,0,1,181,181.0,0.47883597883597884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02762430939226519,0.09392265193370165,False
A0ACI8RLL6,729.0,2,1,44,44.0,0.06035665294924554,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.06818181818181818,0.1590909090909091,False
A0ACI8PVP6,744.0,0,1,173,173.0,0.2325268817204301,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07514450867052024,0.1907514450867052,False
A0ACI8RTZ8,489.0,4,1,62,62.0,0.12678936605316973,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2096774193548387,0.532258064516129,False
A0ACI8RMB5,1003.0,1,3,116,38.666666666666664,0.1156530408773679,3+,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.06034482758620688,0.5086206896551724,False
A0ACI8QLY8,321.0,2,2,116,58.0,0.3613707165109034,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.02586206896551724,0.09482758620689652,False
A0ACI8QA17,371.0,4,1,22,22.0,0.05929919137466307,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636363636363636,0.6363636363636364,False
A0ACI8QUJ1,752.0,2,1,25,25.0,0.03324468085106383,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.12,0.12,False
A0ACI8SAU3,2066.0,3,1,496,496.0,0.24007744433688286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01411290322580645,0.3084677419354839,False
A0ACI8QHW6,749.0,2,2,45,22.5,0.06008010680907877,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.044444444444444446,0.13333333333333336,False
A0ACI8RX58,750.0,1,4,503,125.75,0.6706666666666666,3+,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.19284294234592442,0.4592445328031809,False
A0ACI8RCQ9,534.0,1,1,40,40.0,0.0749063670411985,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.55,False
A0ACI8QNN6,701.0,2,1,156,156.0,0.2225392296718973,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,0.391025641025641,False
A0ACI8RR28,918.0,2,3,218,72.66666666666667,0.2374727668845316,3+,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08715596330275227,0.3532110091743119,False
A0ACI8QU73,864.0,4,2,194,97.0,0.22453703703703703,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08762886597938147,0.39690721649484534,False
A0ACI8R7A3,356.0,0,1,77,77.0,0.21629213483146068,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05194805194805195,False
A0ACI8QY88,715.0,0,3,314,104.66666666666667,0.43916083916083914,3+,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.006369426751592351,0.08917197452229299,False
A0ACI8SEY7,629.0,0,1,121,121.0,0.19236883942766295,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09090909090909091,0.4545454545454545,False
A0ACI8S113,1253.0,3,3,473,157.66666666666666,0.37749401436552277,3+,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0042283298097251605,0.4820295983086681,False
A0ACI8S5T8,488.0,2,1,94,94.0,0.19262295081967212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0851063829787234,0.0851063829787234,False
A0ACI8SJX5,1048.0,1,1,162,162.0,0.15458015267175573,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04320987654320987,0.3024691358024691,False
A0ACI8SL57,162.0,4,1,111,111.0,0.6851851851851852,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2432432432432433,0.4774774774774775,False
A0ACI8SNF6,153.0,4,1,38,38.0,0.24836601307189543,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1842105263157895,0.6052631578947368,False
A0ACI8SPJ0,2147.0,1,1,49,49.0,0.022822543083372147,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4285714285714285,0.5102040816326531,False
A0ACI8SQV4,211.0,3,1,69,69.0,0.32701421800947866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1159420289855072,0.2318840579710145,False
A0ACI8SRJ7,322.0,1,1,20,20.0,0.062111801242236024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0.55,False
P51814,821.0,3,2,69,34.5,0.08404384896467722,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028985507246376812,0.2028985507246377,False
A0ACI8SXP5,451.0,3,2,119,59.5,0.2638580931263858,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.329605248950895e-19,0.05042016806722689,False
A0ACI8SYT5,674.0,3,1,142,142.0,0.21068249258160238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0352112676056338,0.3450704225352113,False
A0ACI8SZ27,721.0,4,1,77,77.0,0.10679611650485436,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,0.3376623376623377,False
A0ACI8T823,380.0,0,1,101,101.0,0.2657894736842105,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.009900990099009901,0.04950495049504951,False
A0ACI8T9E2,234.0,2,1,45,45.0,0.19230769230769232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08888888888888889,0.08888888888888889,False
A0ACI8TFG6,1552.0,0,1,259,259.0,0.16688144329896906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03861003861003861,0.3474903474903475,False
A0ACI8TLS0,550.0,1,1,52,52.0,0.09454545454545454,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0.4230769230769231,False
A0ACI8TLM1,106.0,4,1,38,38.0,0.3584905660377358,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3157894736842105,0.5263157894736842,False
A0ACI8TML7,1201.0,3,1,113,113.0,0.09408825978351373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.008849557522123894,0.4336283185840708,False
A0ACI8TN08,998.0,3,2,342,171.0,0.342685370741483,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002923976608187124,0.18421052631578946,False
A0ACI8TMU3,1055.0,0,2,185,92.5,0.17535545023696683,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.01621621621621621,0.34054054054054056,False
A0ACI8TQP9,2591.0,0,2,518,259.0,0.19992280972597454,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.03474903474903475,0.24324324324324326,False
A0ACI8TQS2,3008.0,3,12,1271,105.91666666666667,0.42253989361702127,3+,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.03855232100708105,0.33910306845003935,False
A0ACI8TSN5,252.0,4,1,65,65.0,0.25793650793650796,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2153846153846154,0.4307692307692308,False
A0ACI8TS18,1048.0,1,1,315,315.0,0.3005725190839695,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01904761904761905,0.4888888888888889,False
A0ACI8TUA9,638.0,1,4,200,50.0,0.31347962382445144,3+,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07999999999999999,0.22999999999999995,False
A0ACI8TSY6,1461.0,2,3,265,88.33333333333333,0.18138261464750172,3+,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.04150943396226415,0.24528301886792453,False
A0ACI8TUB7,259.0,1,2,63,31.5,0.24324324324324326,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3968253968253968,0.492063492063492,False
A0ACI8TXE9,1448.0,0,2,742,371.0,0.5124309392265194,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.021563342318059297,0.2857142857142857,False
A0ACI8TWM6,905.0,4,1,295,295.0,0.3259668508287293,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1152542372881356,0.4,False
A0ACI8TZ93,399.0,2,1,14,14.0,0.03508771929824561,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
A0ACI8TZD7,856.0,3,2,128,64.0,0.14953271028037382,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.015625,0.28125,False
A0ACI8TZE9,712.0,1,1,265,265.0,0.37219101123595505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.007547169811320755,0.2264150943396226,False
A0ACI8U1B9,902.0,4,3,330,110.0,0.36585365853658536,3+,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.006060606060606044,0.18181818181818182,False
A0ACI8U399,786.0,0,2,402,201.0,0.5114503816793893,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.032338308457711476,0.4651741293532338,False
A0ACI8U6C5,1066.0,4,3,201,67.0,0.18855534709193245,3+,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.044776119402985065,0.373134328358209,False
A0ACI8U804,2104.0,3,1,22,22.0,0.010456273764258554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
A0ACI8U7J9,978.0,0,2,423,211.5,0.4325153374233129,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02364066193853428,0.33096926713947983,True
A0ACI8UB86,209.0,4,1,75,75.0,0.3588516746411483,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1733333333333333,0.52,False
A0ACI8UES1,422.0,2,2,86,43.0,0.2037914691943128,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.011627906976744184,0.12790697674418608,False
A0ACI8UNX3,1077.0,4,3,206,68.66666666666667,0.19127205199628597,3+,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.019417475728155328,0.39805825242718446,False
A0ACI8UMC2,837.0,1,1,32,32.0,0.038231780167264036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40625,0.59375,False
A0ACI8USR5,685.0,0,1,44,44.0,0.06423357664233577,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04545454545454546,0.2727272727272727,False
A0ACI8UTL7,402.0,0,1,344,344.0,0.8557213930348259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05813953488372093,0.2906976744186047,False
A0ACI8UZB3,1252.0,1,1,98,98.0,0.07827476038338659,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2653061224489796,0.6530612244897959,False
A0ACI8V5N8,552.0,3,1,40,40.0,0.07246376811594203,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,False
A0ACI8V583,621.0,3,2,409,204.5,0.6586151368760065,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.014669926650366748,0.45965770171149145,False
A0ACI8VCM9,1180.0,0,4,722,180.5,0.611864406779661,3+,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.013850415512465379,0.16897506925207761,False
A0ACI8VFS1,923.0,1,2,321,160.5,0.3477789815817985,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12149532710280377,0.3021806853582555,False
A0ACI8VAV8,1149.0,0,1,413,413.0,0.35944299390774587,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021791767554479417,0.1815980629539952,False
A0ACI8VD15,1437.0,1,1,208,208.0,0.14474599860821155,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2307692307692308,0.3942307692307692,False
A0ACI8VQD2,1043.0,1,2,264,132.0,0.25311601150527324,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14393939393939395,0.42424242424242425,False
A0ACI8VSD4,674.0,0,1,87,87.0,0.129080118694362,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.22988505747126442,False
A0A087WZ13,739.0,2,2,214,107.0,0.2895805142083897,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.04205607476635514,0.15420560747663548,False
A0ACI8PHD2,261.0,2,2,84,42.0,0.3218390804597701,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21428571428571427,0.21428571428571427,False
A2A288,527.0,0,1,85,85.0,0.16129032258064516,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1882352941176471,False
A6NEQ0,496.0,0,1,451,451.0,0.9092741935483871,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06651884700665188,0.2838137472283814,False
A6NFN3,312.0,3,1,37,37.0,0.11858974358974358,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05405405405405406,0.05405405405405406,False
O15056,1496.0,0,2,142,71.0,0.09491978609625669,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.06338028169014084,0.21830985915492956,False
O15504,423.0,0,1,339,339.0,0.8014184397163121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01179941002949852,0.1474926253687316,False
O43251,390.0,2,2,154,77.0,0.39487179487179486,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0064935064935064965,0.11038961038961038,False
O43395,683.0,4,2,151,75.5,0.22108345534407028,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.09271523178807947,0.46357615894039733,False
O43426,1573.0,0,2,571,285.5,0.36300063572790847,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005253940455341506,0.18739054290718038,False
O43709,281.0,3,1,43,43.0,0.15302491103202848,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3255813953488372,0.5116279069767442,False
O60318,1980.0,3,3,508,169.33333333333334,0.25656565656565655,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.007874015748031496,0.20866141732283466,False
O60603,784.0,0,1,110,110.0,0.14030612244897958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03636363636363636,0.1636363636363636,False
O75152,810.0,0,3,460,153.33333333333334,0.5679012345679012,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.013043478260869565,0.3478260869565218,False
O75494,262.0,4,1,156,156.0,0.5954198473282443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2628205128205128,0.4166666666666667,False
O75525,346.0,3,1,12,12.0,0.03468208092485549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,False
O95163,1332.0,0,1,52,52.0,0.03903903903903904,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384616,0.3269230769230769,False
O95319,508.0,2,2,183,91.5,0.36023622047244097,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.005464480874316935,0.03825136612021858,False
P07910,306.0,1,1,110,110.0,0.35947712418300654,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2363636363636364,0.5272727272727272,False
P09651,372.0,0,1,175,175.0,0.47043010752688175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02857142857142857,0.08571428571428572,False
P0DJD3,496.0,0,1,451,451.0,0.9092741935483871,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06651884700665188,0.2838137472283814,False
P18615,380.0,4,3,263,87.66666666666667,0.6921052631578948,3+,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.06463878326996197,0.4828897338403042,False
P22087,321.0,2,1,75,75.0,0.2336448598130841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1866666666666667,0.2133333333333333,False
P23588,611.0,3,2,518,259.0,0.8477905073649754,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0038610038610038594,0.444015444015444,False
P26651,326.0,0,1,276,276.0,0.8466257668711656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02898550724637681,0.1521739130434783,False
P29558,406.0,2,1,26,26.0,0.06403940886699508,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.07692307692307693,False
P33240,577.0,3,1,50,50.0,0.08665511265164645,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,False
P35637,526.0,0,1,508,508.0,0.9657794676806084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02362204724409449,0.1535433070866142,False
P38159,391.0,0,1,333,333.0,0.8516624040920716,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06306306306306306,0.2972972972972973,False
P42694,1942.0,3,3,392,130.66666666666666,0.20185375901132852,3+,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007653061224489796,0.16581632653061223,False
P43243,847.0,0,2,309,154.5,0.36481700118063753,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08414239482200647,0.31715210355987056,False
